
#v3
1495838341.495379 2017-05-27T11:51:31.300Z G  43.329170 -71.608643 452.099752 0.000 0.000 0.0 *
1495843964.735308 2017-05-27T13:25:14.000Z G  43.441963 -71.593822 460.629936 32.629 0.006 18.1 *
1495843965.000913 2017-05-27T13:25:14.000Z A 703 -3.687  0.169  4.001 -4.786  0.302  3.217  1.726  9.503  16.044 *
1495843966.000719 2017-05-27T13:25:15.000Z A 706 -2.393  0.234  2.510 -1.059  0.334  2.667  4.354  9.604  15.495 *
1495843967.002061 2017-05-27T13:25:16.000Z A 694 -7.375  0.366  11.572 -9.218  0.339  5.335 -3.413  9.046  20.045 *
1495843967.733005 2017-05-27T13:25:17.000Z G  43.442057 -71.593770 461.286104 36.697 0.007 21.9 *
1495843968.000460 2017-05-27T13:25:17.000Z A 699 -3.962  0.224  5.256 -2.589  0.307  2.158  2.432  9.613  17.652 *
1495843969.000837 2017-05-27T13:25:18.000Z A 703 -3.020  0.289  5.413 -6.002  0.303  2.785  1.530  9.555  20.045 *
1495843969.799955 2017-05-27T13:25:19.000Z G  43.442118 -71.593728 461.942272 25.058 0.004 26.1 *
1495843970.001374 2017-05-27T13:25:19.000Z A 693 -3.373  0.276  2.942 -1.804  0.305  2.236  5.099  9.523  13.102 *
1495843971.000913 2017-05-27T13:25:20.000Z A 707 -2.824  0.367  3.373 -2.158  0.301  2.707  4.393  9.609  15.691 *
1495843972.003711 2017-05-27T13:25:21.000Z G  43.442177 -71.593677 462.270356 25.302 0.004 32.7 *
1495843972.005953 2017-05-27T13:25:21.000Z A 697 -2.354  0.386  7.335 -3.727  0.294  3.295  0.706  9.585  20.045 *
1495843973.001092 2017-05-27T13:25:22.000Z A 685 -2.275  0.248  3.491 -1.608  0.328  2.785  5.178  9.610  15.377 *
1495843973.749630 2017-05-27T13:25:23.000Z G  43.442237 -71.593627 462.270356 25.584 0.005 31.2 *
1495843974.000578 2017-05-27T13:25:23.000Z A 705 -2.903  0.268  4.707 -2.903  0.106  2.589  3.570  9.543  16.671 *
1495843975.001189 2017-05-27T13:25:24.000Z A 707 -3.060  0.249  5.727 -6.668 -0.069  2.903  1.765  9.593  20.045 *
1495843975.773139 2017-05-27T13:25:25.000Z G  43.442300 -71.593582 463.254608 25.998 0.005 27.3 *
1495843976.001299 2017-05-27T13:25:25.000Z A 700 -2.550  0.181  3.491 -1.922 -0.144  1.608  5.178  9.656  15.102 *
1495843977.000483 2017-05-27T13:25:25.000Z A 703 -3.020  0.139  2.707 -1.530  0.144  1.177  5.766  9.617  13.965 *
1495843978.001538 2017-05-27T13:25:27.000Z A 699 -3.256  0.237  4.080 -2.589  0.149  1.883  2.707  9.586  16.750 *
1495843978.726132 2017-05-27T13:25:28.000Z G  43.442370 -71.593512 461.614188 31.558 0.006 36.0 *
1495843979.000748 2017-05-27T13:25:28.000Z A 706 -2.707  0.278  2.903 -1.373  0.174  1.530  4.825  9.574  13.925 *
1495843980.000719 2017-05-27T13:25:29.000Z A 700 -3.530  0.225  4.197 -1.804  0.214  1.961  3.373  9.593  20.045 *
1495843981.001228 2017-05-27T13:25:30.000Z A 708 -2.236  0.176  2.079 -1.373  0.235  1.530  5.492  9.612  13.376 *
1495843981.975802 2017-05-27T13:25:31.000Z G  43.442423 -71.593440 460.958020 27.183 0.005 44.3 *
1495843982.001140 2017-05-27T13:25:31.000Z A 690 -2.550  0.239  3.256 -1.922  0.201  1.530  3.452  9.586  14.906 *
1495843983.000913 2017-05-27T13:25:32.000Z A 705 -2.354  0.197  2.275 -1.647  0.229  1.451  5.296  9.531  13.455 *
1495843984.001362 2017-05-27T13:25:33.000Z A 705 -2.471  0.165  2.942 -1.687  0.240  1.844  4.237  9.635  14.749 *
1495843985.000495 2017-05-27T13:25:34.000Z A 705 -2.471  0.192  2.432 -1.569  0.220  1.373  5.806  9.593  13.298 *
1495843985.749192 2017-05-27T13:25:35.000Z G  43.442485 -71.593365 459.317600 30.013 0.005 41.4 *
1495843986.000257 2017-05-27T13:25:35.000Z A 701 -2.667  0.233  2.667 -2.785  0.222  2.158  4.825  9.578  18.280 *
1495843987.000428 2017-05-27T13:25:35.000Z A 679 -2.550  0.163  2.118 -1.177  0.214  1.334  5.374  9.632  14.318 *
1495843988.001297 2017-05-27T13:25:37.000Z A 700 -2.550  0.139  2.628 -1.098  0.272  1.804  5.374  9.599  13.455 *
1495843989.001232 2017-05-27T13:25:38.000Z A 693 -2.628  0.137  2.236 -1.451  0.235  1.373  5.217  9.629  13.337 *
1495843989.700298 2017-05-27T13:25:39.000Z G  43.442548 -71.593303 458.333348 28.295 0.005 35.3 *
1495843990.000693 2017-05-27T13:25:39.000Z A 705 -2.903  0.183  2.942 -2.275  0.230  1.608  0.981  9.563  20.045 *
1495843991.000393 2017-05-27T13:25:40.000Z A 706 -2.628  0.122  2.903 -1.098  0.235  1.491  5.296  9.532  13.651 *
1495843992.001020 2017-05-27T13:25:41.000Z A 693 -2.510  0.221  2.236 -1.216  0.213  1.373  4.864  9.554  13.494 *
1495843993.001049 2017-05-27T13:25:42.000Z A 707 -2.393  0.145  2.471 -1.138  0.217  1.491  3.923  9.600  15.612 *
1495843993.783947 2017-05-27T13:25:43.000Z G  43.442602 -71.593237 455.708676 26.275 0.005 42.2 *
1495843994.001088 2017-05-27T13:25:43.000Z A 706 -2.236  0.208  2.118 -1.020  0.221  1.726  4.668  9.579  14.435 *
1495843995.001083 2017-05-27T13:25:44.000Z A 706 -2.510  0.227  2.628 -3.609  0.237  2.197  2.707  9.512  20.045 *
1495843996.001527 2017-05-27T13:25:45.000Z A 704 -2.628  0.163  2.393 -3.334  0.219  2.354  3.570  9.662  18.672 *
1495843997.000794 2017-05-27T13:25:46.000Z A 690 -2.707  0.244  2.236 -1.412  0.187  1.491  5.139  9.574  14.396 *
1495843998.001020 2017-05-27T13:25:47.000Z A 706 -2.471  0.287  2.746 -1.687  0.405  2.314  5.139  9.561  13.886 *
1495843998.778688 2017-05-27T13:25:48.000Z G  43.442657 -71.593155 454.068256 29.505 0.005 47.2 *
1495843999.000723 2017-05-27T13:25:48.000Z A 705 -2.589  0.293  3.217 -1.726  0.741  2.824  5.335  9.594  14.985 *
1495844000.001712 2017-05-27T13:25:49.000Z A 690 -2.158  0.325  3.609 -1.177  0.795  3.256  5.374  9.582  15.455 *
1495844001.000578 2017-05-27T13:25:50.000Z A 702 -2.236  0.429  4.197 -1.530  0.592  2.707  2.746  9.543  17.770 *
1495844002.001755 2017-05-27T13:25:51.000Z A 695 -2.628  0.323  3.452 -1.138  0.478  1.922  6.982  9.619  12.121 *
1495844002.798971 2017-05-27T13:25:52.000Z G  43.442717 -71.593068 453.084004 31.719 0.006 46.4 *
1495844003.000788 2017-05-27T13:25:52.000Z A 699 -4.040  0.311  5.178 -1.647  0.249  2.628  2.667  9.543  17.064 *
1495844004.000451 2017-05-27T13:25:53.000Z A 698 -4.433  0.278  8.198 -4.354  0.160  2.903 -0.510  9.566  20.045 *
1495844005.000324 2017-05-27T13:25:54.000Z A 700 -2.510  0.326  2.785 -1.138  0.244  1.883  5.923  9.624  14.788 *
1495844005.749725 2017-05-27T13:25:55.000Z G  43.442767 -71.592977 451.115500 30.369 0.005 53.1 *
1495844006.000804 2017-05-27T13:25:55.000Z A 688 -3.373  0.223  4.354 -2.589  0.240  2.589  0.784  9.554  20.045 *
1495844007.000502 2017-05-27T13:25:56.000Z A 692 -3.491  0.301  3.020 -2.628  0.243  2.393  2.471  9.580  19.849 *
1495844008.001163 2017-05-27T13:25:57.000Z A 706 -3.491  0.314  3.334 -2.354  0.184  2.746  3.570  9.537  15.338 *
1495844008.782818 2017-05-27T13:25:58.000Z G  43.442818 -71.592890 451.115500 29.703 0.005 50.6 *
1495844009.001209 2017-05-27T13:25:58.000Z A 706 -3.452  0.275  2.903 -1.765  0.254  1.883  4.354  9.651  14.357 *
1495844010.001208 2017-05-27T13:25:59.000Z A 703 -2.785  0.325  3.373 -1.334  0.252  1.922  4.629  9.577  13.925 *
1495844011.001447 2017-05-27T13:26:00.000Z A 703 -3.570  0.321  4.511 -1.451  0.148  1.883  2.040  9.573  19.692 *
1495844011.978578 2017-05-27T13:26:01.000Z G  43.442868 -71.592803 448.162744 29.321 0.005 51.5 *
1495844012.000792 2017-05-27T13:26:01.000Z A 689 -2.942  0.439  2.903 -1.687  0.018  1.334  5.492  9.614  16.710 *
1495844013.001485 2017-05-27T13:26:02.000Z A 705 -5.962  0.531  4.433 -3.570 -0.024  1.765  0.824  9.467  20.045 *
1495844014.000436 2017-05-27T13:26:03.000Z A 688 -2.275  0.620  4.629 -4.354  0.063  1.647  3.883  9.549  15.808 *
1495844014.748089 2017-05-27T13:26:04.000Z G  43.442920 -71.592727 448.162744 27.707 0.005 47.1 *
1495844015.000832 2017-05-27T13:26:04.000Z A 702 -3.217  0.816  7.492 -6.747 -0.018  3.413  0.392  9.275  20.045 *
1495844016.000799 2017-05-27T13:26:05.000Z A 702 -3.256  0.909  4.746 -4.629 -0.226  2.981  2.864  9.690  20.045 *
1495844017.000321 2017-05-27T13:26:05.000Z A 697 -2.471  0.803  3.805 -2.354 -0.272  1.334  3.687  9.589  14.318 *
1495844018.000805 2017-05-27T13:26:07.000Z A 691 -2.785  0.754  3.491 -1.844 -0.350  0.784  4.864  9.576  14.671 *
1495844018.719117 2017-05-27T13:26:08.000Z G  43.442980 -71.592643 449.475080 31.086 0.005 45.2 *
1495844019.000715 2017-05-27T13:26:08.000Z A 693 -2.550  0.667  3.413 -1.569 -0.440  0.588  4.864  9.573  14.004 *
1495844020.001077 2017-05-27T13:26:09.000Z A 704 -2.824  0.640  2.981 -1.883 -0.606  0.667  5.256  9.631  14.553 *
1495844021.001457 2017-05-27T13:26:10.000Z A 707 -2.197  0.795  3.020 -1.804  0.073  1.334  5.531  9.574  12.749 *
1495844022.000500 2017-05-27T13:26:11.000Z A 693 -2.471  0.764  2.471 -0.941  0.149  1.216  5.649  9.562  13.690 *
1495844023.000919 2017-05-27T13:26:12.000Z A 708 -3.177  0.802  2.667 -1.844  0.157  2.354  5.766  9.563  13.337 *
1495844024.001342 2017-05-27T13:26:13.000Z A 708 -0.588  0.735  2.354 -1.412  0.176  1.530  8.198  9.551  10.944 *
1495844025.000442 2017-05-27T13:26:14.000Z A 703 -0.588  0.747  2.471 -1.138  0.151  1.608  8.238  9.584  11.101 *
1495844026.001204 2017-05-27T13:26:15.000Z A 711  0.196  0.726  1.138 -0.353  0.143  0.549  9.101  9.597  10.081 *
1495844027.001456 2017-05-27T13:26:16.000Z A 699  0.510  0.728  0.941 -0.079  0.142  0.353  9.336  9.592  9.846 *
1495844028.000906 2017-05-27T13:26:17.000Z A 708  0.510  0.712  0.941 -0.039  0.145  0.353  9.297  9.591  9.924 *
1495844029.000816 2017-05-27T13:26:18.000Z A 691  0.431  0.718  0.981 -0.039  0.154  0.471  9.258  9.584  9.924 *
1495844030.000787 2017-05-27T13:26:19.000Z A 710  0.471  0.714  1.059 -0.079  0.157  0.431  9.336  9.597  9.885 *
1495844031.000392 2017-05-27T13:26:20.000Z A 704  0.510  0.713  0.941 -0.039  0.141  0.431  9.140  9.589  9.964 *
1495844032.001050 2017-05-27T13:26:20.000Z A 708  0.353  0.714  1.098 -0.118  0.153  0.353  9.336  9.595  9.885 *
1495844033.000308 2017-05-27T13:26:22.000Z A 701  0.549  0.712  1.059 -0.118  0.145  0.392  9.297  9.601  9.885 *
1495844034.001123 2017-05-27T13:26:23.000Z A 709  0.549  0.723  0.981 -0.196  0.146  0.353  9.258  9.597  9.846 *
1495844035.000724 2017-05-27T13:26:24.000Z A 710  0.510  0.713  0.863 -0.039  0.145  0.314  9.218  9.600  9.846 *
1495844036.001386 2017-05-27T13:26:25.000Z A 711  0.588  0.731  0.941 -0.039  0.150  0.392  9.297  9.594  9.924 *
1495844037.000508 2017-05-27T13:26:25.000Z A 701  0.510  0.711  0.941 -0.039  0.146  0.314  9.297  9.598  9.846 *
1495844038.000994 2017-05-27T13:26:27.000Z A 705  0.549  0.714  0.981  0.000  0.155  0.392  9.297  9.578  9.885 *
1495844039.001486 2017-05-27T13:26:28.000Z A 705  0.510  0.712  0.902 -0.039  0.146  0.353  9.336  9.599  9.924 *
1495844040.000369 2017-05-27T13:26:29.000Z A 695  0.431  0.716  0.902  0.000  0.149  0.353  9.375  9.590  9.807 *
1495844041.000792 2017-05-27T13:26:30.000Z A 712  0.549  0.723  0.981 -0.039  0.152  0.471  9.297  9.597  9.807 *
1495844042.000465 2017-05-27T13:26:31.000Z A 684  0.549  0.718  0.941 -0.079  0.160  0.392  9.336  9.603  9.885 *
1495844043.000869 2017-05-27T13:26:32.000Z A 712  0.549  0.721  0.863  0.000  0.151  0.353  9.336  9.588  9.846 *
1495844044.000741 2017-05-27T13:26:33.000Z A 710  0.549  0.708  0.902 -0.039  0.150  0.353  9.297  9.598  9.885 *
1495844045.001513 2017-05-27T13:26:34.000Z A 714  0.510  0.715  0.941 -0.118  0.146  0.353  9.336  9.610  9.846 *
1495844046.000984 2017-05-27T13:26:35.000Z A 707  0.510  0.710  0.863 -0.079  0.163  0.392  9.258  9.594  9.885 *
1495844047.000817 2017-05-27T13:26:36.000Z A 693  0.549  0.717  0.941 -0.039  0.142  0.314  9.375  9.609  9.885 *
1495844048.001131 2017-05-27T13:26:37.000Z A 710  0.549  0.711  0.902 -0.079  0.147  0.314  9.258  9.589  9.846 *
1495844049.000829 2017-05-27T13:26:38.000Z A 713  0.510  0.721  0.902 -0.039  0.159  0.392  9.258  9.602  9.964 *
1495844050.001483 2017-05-27T13:26:39.000Z A 711  0.471  0.711  0.941 -0.079  0.155  0.392  9.258  9.593  9.846 *
1495844051.001156 2017-05-27T13:26:40.000Z A 709  0.549  0.715  0.863 -0.039  0.157  0.392  9.297  9.603  9.885 *
1495844052.000682 2017-05-27T13:26:41.000Z A 696  0.510  0.720  0.902 -0.039  0.151  0.353  9.375  9.610  9.807 *
1495844053.000822 2017-05-27T13:26:42.000Z A 711  0.510  0.720  0.902  0.000  0.151  0.353  9.336  9.599  9.924 *
1495844054.000318 2017-05-27T13:26:43.000Z A 709  0.510  0.711  0.902 -0.079  0.153  0.353  9.375  9.593  9.846 *
1495844055.000362 2017-05-27T13:26:44.000Z A 709  0.510  0.722  0.902 -0.039  0.146  0.314  9.297  9.603  9.885 *
1495844056.001424 2017-05-27T13:26:45.000Z A 710  0.549  0.719  0.981 -0.039  0.158  0.314  9.336  9.595  9.807 *
1495844057.001268 2017-05-27T13:26:46.000Z A 700  0.549  0.719  0.902 -0.039  0.146  0.314  9.258  9.598  9.885 *
1495844058.000367 2017-05-27T13:26:47.000Z A 690  0.510  0.715  0.941 -0.079  0.150  0.431  9.258  9.598  9.885 *
1495844059.001035 2017-05-27T13:26:48.000Z A 713  0.549  0.722  0.902 -0.039  0.147  0.353  9.336  9.602  9.846 *
1495844060.001445 2017-05-27T13:26:49.000Z A 704  0.471  0.717  0.902  0.000  0.149  0.353  9.297  9.597  9.807 *
1495844061.001048 2017-05-27T13:26:50.000Z A 698  0.510  0.715  0.941 -0.079  0.156  0.314  9.336  9.600  9.846 *
1495844062.000427 2017-05-27T13:26:51.000Z A 701  0.549  0.709  0.902 -0.079  0.153  0.471  9.375  9.601  9.885 *
1495844063.001252 2017-05-27T13:26:52.000Z A 709  0.510  0.720  0.941  0.000  0.147  0.353  9.375  9.597  9.807 *
1495844064.000380 2017-05-27T13:26:53.000Z A 711  0.510  0.726  0.941  0.000  0.153  0.392  9.375  9.589  10.003 *
1495844065.000837 2017-05-27T13:26:54.000Z A 711  0.510  0.715  0.941  0.000  0.144  0.392  9.375  9.614  9.885 *
1495844066.000350 2017-05-27T13:26:55.000Z A 707  0.510  0.717  0.941  0.000  0.158  0.353  9.336  9.600  9.924 *
1495844067.000869 2017-05-27T13:26:56.000Z A 699  0.510  0.729  0.941 -0.079  0.150  0.314  9.375  9.599  9.846 *
1495844068.001272 2017-05-27T13:26:57.000Z A 713  0.510  0.714  1.020  0.000  0.151  0.314  9.258  9.591  9.846 *
1495844069.000844 2017-05-27T13:26:58.000Z A 712  0.510  0.719  0.902 -0.039  0.149  0.314  9.297  9.596  9.846 *
1495844070.001267 2017-05-27T13:26:59.000Z A 713  0.510  0.716  0.863 -0.039  0.147  0.353  9.336  9.608  9.885 *
1495844071.000850 2017-05-27T13:27:00.000Z A 696  0.549  0.713  0.902 -0.039  0.147  0.353  9.336  9.607  9.846 *
1495844072.001005 2017-05-27T13:27:01.000Z A 699  0.471  0.710  0.902  0.000  0.155  0.353  9.297  9.596  9.885 *
1495844073.001019 2017-05-27T13:27:02.000Z A 711  0.549  0.720  0.902 -0.079  0.139  0.314  9.336  9.592  9.807 *
1495844074.001228 2017-05-27T13:27:03.000Z A 711  0.549  0.714  0.981 -0.039  0.149  0.392  9.414  9.609  9.846 *
1495844075.001334 2017-05-27T13:27:04.000Z A 711  0.549  0.726  1.020  0.000  0.148  0.314  9.179  9.590  9.807 *
1495844076.000964 2017-05-27T13:27:05.000Z A 708  0.510  0.720  0.941  0.000  0.144  0.392  9.336  9.602  9.807 *
1495844077.000586 2017-05-27T13:27:05.000Z A 703  0.510  0.712  0.941  0.000  0.152  0.353  9.258  9.593  9.885 *
1495844078.000226 2017-05-27T13:27:07.000Z A 703  0.510  0.719  0.902  0.000  0.150  0.392  9.258  9.600  9.846 *
1495844078.770905 2017-05-27T13:27:08.000Z G  43.442993 -71.592622 451.115500 7.523 0.001 49.7 *
1495844079.001422 2017-05-27T13:27:08.000Z A 712  0.549  0.708  0.863 -0.118  0.146  0.314  9.375  9.595  9.964 *
1495844080.001179 2017-05-27T13:27:09.000Z A 712  0.471  0.713  0.941 -0.039  0.159  0.392  9.297  9.598  9.846 *
1495844081.001348 2017-05-27T13:27:10.000Z A 711  0.510  0.709  0.863  0.000  0.151  0.314  9.297  9.599  9.846 *
1495844082.001319 2017-05-27T13:27:11.000Z A 697  0.510  0.720  0.902 -0.079  0.150  0.471  9.297  9.591  9.885 *
1495844083.001394 2017-05-27T13:27:12.000Z A 710  0.510  0.713  0.902  0.000  0.160  0.353  9.336  9.598  9.885 *
1495844084.000837 2017-05-27T13:27:13.000Z A 693  0.431  0.713  0.902  0.000  0.152  0.314  9.258  9.587  9.846 *
1495844085.001558 2017-05-27T13:27:14.000Z A 714  0.510  0.719  0.981  0.000  0.150  0.314  9.258  9.583  9.846 *
1495844086.001379 2017-05-27T13:27:15.000Z A 708  0.471  0.707  0.941  0.000  0.158  0.392  9.297  9.599  9.924 *
1495844087.000564 2017-05-27T13:27:15.000Z A 690  0.510  0.708  0.863 -0.039  0.145  0.392  9.258  9.596  9.924 *
1495844088.001019 2017-05-27T13:27:17.000Z A 701  0.510  0.710  0.941 -0.039  0.155  0.392  9.218  9.598  9.807 *
1495844089.000265 2017-05-27T13:27:18.000Z A 711  0.510  0.706  0.941 -0.039  0.154  0.392  9.336  9.589  9.885 *
1495844090.001462 2017-05-27T13:27:19.000Z A 709  0.510  0.710  0.981  0.000  0.156  0.353  9.375  9.600  9.885 *
1495844091.000331 2017-05-27T13:27:20.000Z A 708  0.549  0.719  0.941 -0.039  0.148  0.392  9.297  9.593  9.885 *
1495844092.000266 2017-05-27T13:27:21.000Z A 699  0.471  0.709  0.941  0.000  0.149  0.314  9.375  9.610  9.807 *
1495844093.001283 2017-05-27T13:27:22.000Z A 712  0.431  0.717  0.902 -0.039  0.151  0.314  9.336  9.591  9.846 *
1495844094.001499 2017-05-27T13:27:23.000Z A 708  0.549  0.726  0.902 -0.039  0.156  0.353  9.375  9.590  9.807 *
1495844095.001016 2017-05-27T13:27:24.000Z A 698  0.549  0.719  0.981 -0.079  0.154  0.353  9.297  9.591  9.885 *
1495844096.000904 2017-05-27T13:27:25.000Z A 708  0.471  0.713  0.902 -0.079  0.155  0.314  9.258  9.593  9.846 *
1495844097.000568 2017-05-27T13:27:26.000Z A 696  0.510  0.718  0.941 -0.039  0.148  0.314  9.297  9.608  9.885 *
1495844098.000235 2017-05-27T13:27:27.000Z A 712  0.471  0.716  0.902  0.000  0.148  0.353  9.297  9.601  9.846 *
1495844099.001345 2017-05-27T13:27:28.000Z A 710  0.549  0.718  0.902  0.000  0.147  0.431  9.297  9.610  9.885 *
1495844100.000289 2017-05-27T13:27:29.000Z A 711  0.510  0.726  0.902 -0.039  0.146  0.392  9.336  9.610  10.003 *
1495844101.000680 2017-05-27T13:27:30.000Z A 708  0.549  0.714  0.902 -0.039  0.150  0.392  9.258  9.598  9.807 *
1495844102.000566 2017-05-27T13:27:30.000Z A 692  0.510  0.718  0.902 -0.039  0.154  0.353  9.336  9.599  9.885 *
1495844103.001434 2017-05-27T13:27:32.000Z A 695  0.510  0.715  0.941 -0.039  0.147  0.392  9.375  9.607  9.846 *
1495844104.000861 2017-05-27T13:27:33.000Z A 705  0.431  0.715  0.981 -0.039  0.154  0.314  9.336  9.600  9.885 *
1495844105.001385 2017-05-27T13:27:34.000Z A 708  0.510  0.712  0.941 -0.157  0.152  0.353  9.375  9.604  9.924 *
1495844106.000345 2017-05-27T13:27:35.000Z A 707  0.471  0.722  0.941  0.000  0.147  0.353  9.336  9.592  9.767 *
1495844107.000346 2017-05-27T13:27:36.000Z A 697  0.471  0.719  0.902  0.000  0.153  0.392  9.375  9.597  9.885 *
1495844108.001129 2017-05-27T13:27:37.000Z A 707  0.549  0.712  0.941 -0.079  0.157  0.314  9.336  9.588  9.807 *
1495844109.001380 2017-05-27T13:27:38.000Z A 709  0.510  0.712  0.941  0.000  0.153  0.314  9.297  9.603  10.003 *
1495844110.000268 2017-05-27T13:27:39.000Z A 707  0.549  0.707  0.902  0.000  0.150  0.510  9.218  9.596  10.003 *
1495844111.001561 2017-05-27T13:27:40.000Z A 711  0.549  0.710  0.941 -0.039  0.153  0.392  9.375  9.597  9.846 *
1495844112.000343 2017-05-27T13:27:41.000Z A 690  0.549  0.715  0.941  0.000  0.144  0.392  9.336  9.600  9.924 *
1495844113.001070 2017-05-27T13:27:42.000Z A 711  0.549  0.712  0.902 -0.039  0.148  0.353  9.375  9.585  9.885 *
1495844114.000426 2017-05-27T13:27:43.000Z A 706  0.510  0.702  0.863 -0.039  0.148  0.353  9.375  9.598  9.846 *
1495844115.001147 2017-05-27T13:27:44.000Z A 711  0.549  0.714  0.902 -0.157  0.151  0.353  9.297  9.602  9.846 *
1495844116.000710 2017-05-27T13:27:45.000Z A 693  0.510  0.718  0.981 -0.079  0.159  0.353  9.297  9.601  9.846 *
1495844117.001193 2017-05-27T13:27:46.000Z A 698  0.549  0.709  0.863 -0.079  0.148  0.314  9.375  9.586  9.807 *
1495844118.001447 2017-05-27T13:27:47.000Z A 708  0.549  0.708  0.902 -0.079  0.146  0.353  9.336  9.584  9.807 *
1495844119.000460 2017-05-27T13:27:48.000Z A 710  0.510  0.716  0.902 -0.196  0.152  0.392  9.336  9.598  9.924 *
1495844120.000514 2017-05-27T13:27:49.000Z A 707  0.510  0.706  0.863 -0.039  0.151  0.353  9.258  9.593  9.924 *
1495844121.001177 2017-05-27T13:27:50.000Z A 706  0.471  0.723  0.902 -0.039  0.144  0.392  9.375  9.608  9.885 *
1495844122.001089 2017-05-27T13:27:51.000Z A 691  0.471  0.716  0.902 -0.079  0.150  0.314  9.336  9.603  9.807 *
1495844123.001104 2017-05-27T13:27:52.000Z A 711  0.549  0.723  0.941  0.000  0.153  0.392  9.218  9.605  9.846 *
1495844124.001357 2017-05-27T13:27:53.000Z A 696  0.510  0.722  0.981 -0.039  0.145  0.353  9.336  9.602  9.885 *
1495844125.000390 2017-05-27T13:27:54.000Z A 691  0.510  0.718  0.941 -0.118  0.142  0.353  9.336  9.596  9.807 *
1495844126.000915 2017-05-27T13:27:55.000Z A 711  0.549  0.714  0.981  0.000  0.155  0.392  9.336  9.591  9.885 *
1495844127.000860 2017-05-27T13:27:55.000Z A 704  0.392  0.711  0.902  0.000  0.150  0.392  9.336  9.595  9.807 *
1495844128.000536 2017-05-27T13:27:57.000Z A 703  0.510  0.714  0.941 -0.039  0.145  0.353  9.336  9.600  9.885 *
1495844129.001351 2017-05-27T13:27:58.000Z A 711  0.510  0.707  0.902  0.000  0.156  0.353  9.297  9.606  9.846 *
1495844130.000775 2017-05-27T13:27:59.000Z A 709  0.510  0.718  0.981  0.000  0.149  0.392  9.297  9.593  9.846 *
1495844131.001270 2017-05-27T13:28:00.000Z A 708  0.471  0.715  0.902 -0.079  0.150  0.353  9.297  9.585  9.885 *
1495844132.001462 2017-05-27T13:28:01.000Z A 685  0.549  0.723  1.020  0.000  0.139  0.392  9.336  9.591  9.846 *
1495844133.001145 2017-05-27T13:28:02.000Z A 708  0.471  0.719  0.981  0.000  0.148  0.353  9.375  9.623  9.846 *
1495844134.001161 2017-05-27T13:28:03.000Z A 711  0.510  0.730  0.981 -0.079  0.147  0.353  9.375  9.597  10.003 *
1495844135.000374 2017-05-27T13:28:04.000Z A 703  0.471  0.718  0.941  0.000  0.152  0.392  9.336  9.596  9.807 *
1495844136.001275 2017-05-27T13:28:05.000Z A 710  0.510  0.718  0.902 -0.079  0.152  0.314  9.375  9.587  9.807 *
1495844137.000825 2017-05-27T13:28:06.000Z A 698  0.510  0.713  0.941  0.000  0.157  0.471  9.297  9.595  9.885 *
1495844138.001095 2017-05-27T13:28:07.000Z A 709  0.471  0.721  0.941  0.000  0.159  0.392  9.336  9.594  9.846 *
1495844138.796450 2017-05-27T13:28:08.000Z G  43.442992 -71.592622 451.115500 0.608 0.000 180.0 *
1495844139.001376 2017-05-27T13:28:08.000Z A 708  0.510  0.711  0.902 -0.079  0.146  0.353  9.336  9.587  9.807 *
1495844140.001374 2017-05-27T13:28:09.000Z A 699  0.549  0.722  0.902 -0.039  0.155  0.353  9.258  9.600  9.846 *
1495844141.001057 2017-05-27T13:28:10.000Z A 713  0.549  0.727  0.941 -0.039  0.154  0.314  9.375  9.615  9.807 *
1495844142.000766 2017-05-27T13:28:10.000Z A 704  0.549  0.723  0.863  0.000  0.142  0.392  9.336  9.595  9.807 *
1495844143.000342 2017-05-27T13:28:12.000Z A 698  0.549  0.719  0.902 -0.039  0.149  0.314  9.336  9.597  9.924 *
1495844144.001131 2017-05-27T13:28:13.000Z A 707  0.510  0.723  0.941  0.000  0.147  0.353  9.375  9.590  9.846 *
1495844145.000756 2017-05-27T13:28:14.000Z A 709  0.471  0.717  0.981 -0.079  0.145  0.392  9.258  9.602  9.846 *
1495844146.001044 2017-05-27T13:28:15.000Z A 689  0.549  0.711  0.902 -0.039  0.154  0.314  9.336  9.597  9.924 *
1495844147.000995 2017-05-27T13:28:15.000Z A 705  0.510  0.714  0.902 -0.079  0.147  0.392  9.297  9.603  9.846 *
1495844148.001015 2017-05-27T13:28:17.000Z A 699  0.510  0.713  0.902 -0.039  0.156  0.353  9.297  9.604  9.846 *
1495844149.001038 2017-05-27T13:28:18.000Z A 712  0.510  0.717  0.941 -0.079  0.152  0.392  9.258  9.587  9.846 *
1495844150.000273 2017-05-27T13:28:19.000Z A 705  0.510  0.711  0.863 -0.039  0.148  0.353  9.336  9.603  9.807 *
1495844151.001079 2017-05-27T13:28:20.000Z A 711  0.471  0.709  0.941 -0.118  0.146  0.314  9.258  9.601  9.807 *
1495844152.001196 2017-05-27T13:28:21.000Z A 701  0.549  0.712  0.902 -0.039  0.151  0.314  9.375  9.595  9.846 *
1495844153.001025 2017-05-27T13:28:22.000Z A 710  0.549  0.717  0.941  0.000  0.146  0.392  9.336  9.597  9.964 *
1495844154.000670 2017-05-27T13:28:23.000Z A 705  0.510  0.720  0.902 -0.079  0.140  0.353  9.258  9.598  9.807 *
