
#v3
2017-10-06T13:53:26.000Z G  43.329218 -71.608590 400.262480 0.00 0 54 *
2017-10-06T13:53:29.000Z A 1  0.000  1.569  1.569  0.000  1.647  1.647  0.000  8.434  8.434 *
2017-10-06T16:19:40.000Z A 841 -3.295  0.467  5.021 -7.100  1.167  7.257  1.255  9.455  20.045 *
2017-10-06T16:19:41.000Z A 814 -3.687  0.395  5.139 -1.216  0.985  4.864  0.902  9.502  16.554 *
2017-10-06T16:19:42.000Z G  43.416647 -71.594822 504.921276 0.00 2 13 *
2017-10-06T16:19:42.000Z A 838 -3.452  0.384  3.530 -3.060  0.644  3.844  1.334  9.515  20.045 *
2017-10-06T16:19:42.000Z A 816 -2.158  0.429  5.139 -1.334  0.507  2.903  2.393  9.561  17.809 *
2017-10-06T16:19:44.000Z A 821 -3.217  0.462  4.864 -5.021  0.374  3.256 -0.706  9.525  20.045 *
2017-10-06T16:19:45.000Z A 840 -2.864  0.451  4.943 -1.530  0.384  3.295  4.668  9.545  17.417 *
2017-10-06T16:19:46.000Z A 816 -5.492  0.420  4.393 -2.393  0.343  6.198 -2.667  9.410  20.045 *
2017-10-06T16:19:47.000Z G  43.416795 -71.594773 503.608940 0.01 4 12 *
2017-10-06T16:19:47.000Z A 834 -2.942  0.395  4.629 -2.510  0.277  3.452  4.080  9.494  15.612 *
2017-10-06T16:19:47.000Z A 839 -2.236  0.431  3.413 -2.667  0.248  4.707  1.098  9.534  20.045 *
2017-10-06T16:19:49.000Z A 825 -6.551  0.451  7.218 -6.590  0.240  6.198 -3.060  9.299  20.045 *
2017-10-06T16:19:50.000Z A 841 -2.942  0.407  5.688 -3.962  0.220  3.570 -1.451  9.478  20.045 *
2017-10-06T16:19:51.000Z G  43.416945 -71.594728 501.968520 0.01 5 12 *
2017-10-06T16:19:51.000Z A 814 -4.237  0.441  4.119 -4.040  0.213  4.707  2.040  9.450  20.045 *
2017-10-06T16:19:52.000Z A 841 -4.237  0.367  2.785 -2.667  0.242  4.237  3.099  9.558  20.045 *
2017-10-06T16:19:52.000Z A 832 -6.276  0.400  7.924 -5.217  0.145  5.139 -0.902  9.405  20.045 *
2017-10-06T16:19:54.000Z A 832 -2.393  0.347  3.687 -3.217  0.152  3.452  3.570  9.556  19.496 *
2017-10-06T16:19:55.000Z G  43.417107 -71.594677 500.000016 0.01 5 12 *
2017-10-06T16:19:55.000Z A 834 -4.433  0.487  10.513 -3.491  0.139  4.511  1.294  9.499  20.045 *
2017-10-06T16:19:56.000Z A 813 -4.903  0.305  5.492 -4.276  0.253  7.257  0.314  9.386  20.045 *
2017-10-06T16:19:57.000Z A 840 -2.942  0.405  4.433 -5.139  0.140  4.864 -0.902  9.513  20.045 *
2017-10-06T16:19:57.000Z A 809 -4.864  0.350  4.472 -4.746  0.310  5.335  0.118  9.495  20.045 *
2017-10-06T16:19:59.000Z G  43.417272 -71.594630 496.719176 0.01 5 11 *
2017-10-06T16:19:59.000Z A 831 -2.746  0.421  3.413 -2.785  0.333  3.766  2.197  9.627  18.986 *
2017-10-06T16:20:00.000Z A 840 -4.197  0.431  7.532 -4.197  0.293  4.629 -1.726  9.534  20.045 *
2017-10-06T16:20:01.000Z A 812 -4.080  0.474  5.021 -3.413  0.228  3.452  2.864  9.449  20.045 *
2017-10-06T16:20:02.000Z A 836 -3.766  0.472  5.335 -3.766  0.128  5.217 -4.511  9.472  20.045 *
2017-10-06T16:20:02.000Z A 829 -4.550  0.493  4.511 -3.766  0.118  3.060 -3.060  9.544  20.045 *
2017-10-06T16:20:03.000Z G  43.417452 -71.594577 497.375344 0.01 5 13 *
2017-10-06T16:20:04.000Z A 832 -3.609  0.399  5.178 -3.099  0.224  3.923 -0.039  9.575  17.221 *
2017-10-06T16:20:05.000Z A 839 -4.158  0.448  10.238 -2.589  0.242  2.746  1.098  9.447  20.045 *
2017-10-06T16:20:06.000Z A 815 -2.393  0.518  4.825 -2.550  0.261  4.237  1.373  9.482  19.417 *
2017-10-06T16:20:07.000Z G  43.417633 -71.594507 499.343848 0.01 6 14 *
2017-10-06T16:20:07.000Z A 840 -3.099  0.467  4.276 -4.001  0.214  10.317  0.549  9.429  20.045 *
2017-10-06T16:20:07.000Z A 831 -2.628  0.400  3.805 -2.471  0.243  3.217  0.157  9.464  19.299 *
2017-10-06T16:20:09.000Z A 831 -3.177  0.483  4.393 -2.275  0.204  2.667  1.530  9.529  20.045 *
2017-10-06T16:20:10.000Z G  43.417783 -71.594460 496.391092 0.01 6 12 *
2017-10-06T16:20:10.000Z A 837 -3.334  0.388  4.119 -2.040  0.257  5.845  3.609  9.515  20.045 *
2017-10-06T16:20:11.000Z A 813 -3.413  0.382  4.276 -3.805  0.185  3.923 -0.588  9.466  20.045 *
2017-10-06T16:20:12.000Z A 843 -3.060  0.490  5.256 -5.021  0.200  2.707 -0.784  9.610  20.045 *
2017-10-06T16:20:12.000Z A 841 -2.785  0.392  5.139 -3.962  0.200  4.825 -0.353  9.335  20.045 *
2017-10-06T16:20:13.000Z G  43.417938 -71.594407 496.063008 0.01 6 12 *
2017-10-06T16:20:14.000Z A 801 -4.276  0.479  8.120 -2.903  0.243  6.472  0.353  9.388  20.045 *
2017-10-06T16:20:15.000Z A 840 -3.883  0.348  3.962 -3.413  0.191  4.472  1.020  9.433  20.045 *
2017-10-06T16:20:16.000Z G  43.418103 -71.594363 493.766420 0.01 7 10 *
2017-10-06T16:20:16.000Z A 817 -4.080  0.439  9.061 -3.530  0.192  4.433  0.941  9.583  20.045 *
2017-10-06T16:20:17.000Z A 840 -3.609  0.326  5.413 -2.864  0.228  4.158 -0.628  9.577  20.045 *
2017-10-06T16:20:17.000Z A 833 -2.628  0.326  2.785 -2.471  0.139  4.511 -3.138  9.432  20.045 *
2017-10-06T16:20:19.000Z G  43.418267 -71.594315 491.469832 0.01 7 12 *
2017-10-06T16:20:19.000Z A 822 -3.727  0.458  9.611 -5.060  0.225  4.040 -6.590  9.441  20.045 *
2017-10-06T16:20:20.000Z A 840 -2.824  0.410  7.571 -4.040  0.165  4.550  2.197  9.553  20.045 *
2017-10-06T16:20:21.000Z A 811 -2.942  0.508  6.472 -6.237  0.218  5.335 -4.864  9.442  20.045 *
2017-10-06T16:20:22.000Z G  43.418437 -71.594267 490.485580 0.01 7 12 *
2017-10-06T16:20:22.000Z A 840 -4.590  0.487  7.649 -5.688  0.116  5.335 -5.688  9.442  20.045 *
2017-10-06T16:20:22.000Z A 827 -3.491  0.472  6.943 -3.373  0.161  3.844  1.451  9.549  20.045 *
2017-10-06T16:20:24.000Z A 833 -4.040  0.535  5.139 -2.746  0.169  3.217  1.608  9.514  20.045 *
2017-10-06T16:20:25.000Z G  43.418603 -71.594220 489.501328 0.01 7 12 *
2017-10-06T16:20:25.000Z A 836 -4.472  0.567  8.708 -3.648  0.186  3.609 -0.235  9.446  20.045 *
2017-10-06T16:20:26.000Z A 816 -3.687  0.539  5.296 -2.510  0.162  2.981  2.393  9.606  20.045 *
2017-10-06T16:20:27.000Z A 841 -4.158  0.448  4.903 -5.021  0.185  4.197 -0.039  9.384  20.045 *
2017-10-06T16:20:27.000Z A 835 -3.060  0.531  6.119 -7.296  0.111  8.787 -1.804  9.536  20.045 *
2017-10-06T16:20:28.000Z G  43.418770 -71.594172 487.860908 0.01 7 11 *
2017-10-06T16:20:29.000Z A 799 -3.491  0.550  8.277 -2.510  0.194  5.531  1.177  9.522  18.554 *
2017-10-06T16:20:30.000Z A 841 -3.256  0.601  4.433 -2.314  0.189  4.040  1.138  9.571  20.045 *
2017-10-06T16:20:31.000Z G  43.418938 -71.594127 485.564320 0.01 7 12 *
2017-10-06T16:20:31.000Z A 813 -5.492  0.596  9.650 -4.393  0.186  11.219  1.569  9.377  20.045 *
2017-10-06T16:20:32.000Z A 841 -2.903  0.493  4.903 -3.570  0.186  7.335  0.824  9.607  20.045 *
2017-10-06T16:20:32.000Z A 839 -4.040  0.594  7.022 -4.707  0.188  7.218 -0.079  9.494  20.045 *
2017-10-06T16:20:34.000Z G  43.419108 -71.594077 485.564320 0.01 7 13 *
2017-10-06T16:20:34.000Z A 824 -2.707  0.536  3.883 -2.942  0.242  4.825  1.883  9.559  18.515 *
2017-10-06T16:20:35.000Z A 837 -4.550  0.490  6.747 -6.041  0.138  5.021 -1.961  9.355  20.045 *
2017-10-06T16:20:36.000Z A 815 -3.491  0.587  4.746 -4.315  0.209  5.413 -14.396  9.452  20.045 *
2017-10-06T16:20:37.000Z G  43.419280 -71.594025 484.908152 0.01 7 12 *
2017-10-06T16:20:37.000Z A 841 -2.432  0.536  4.590 -2.824  0.234  3.256  2.471  9.719  18.907 *
2017-10-06T16:20:37.000Z A 828 -7.414  0.566  5.217 -2.746  0.342  7.806 -7.728  9.249  20.045 *
2017-10-06T16:20:39.000Z A 831 -4.315  0.441  5.021 -2.824  0.197  5.766 -0.039  9.465  20.045 *
2017-10-06T16:20:40.000Z G  43.419457 -71.593963 487.532824 0.01 7 12 *
2017-10-06T16:20:40.000Z A 836 -2.314  0.519  4.864 -2.707  0.176  3.923  0.902  9.471  20.045 *
2017-10-06T16:20:41.000Z A 811 -5.178  0.425  8.944 -2.707  0.165  4.590  1.412  9.627  20.045 *
2017-10-06T16:20:42.000Z A 841 -3.648  0.439  6.668 -7.139  0.091  8.316  0.588  9.501  20.045 *
2017-10-06T16:20:42.000Z A 838 -3.177  0.536  5.139 -2.589  0.238  3.530  2.864  9.342  20.045 *
2017-10-06T16:20:43.000Z G  43.419637 -71.593918 487.860908 0.01 7 11 *
2017-10-06T16:20:44.000Z A 822 -4.080  0.421  12.709 -13.533  0.161  11.258 -4.550  9.407  20.045 *
2017-10-06T16:20:45.000Z A 818 -3.648  0.529  6.316 -2.707  0.179  3.099  1.961  9.621  17.613 *
2017-10-06T16:20:46.000Z G  43.419812 -71.593865 488.188992 0.01 7 12 *
2017-10-06T16:20:46.000Z A 814 -2.864  0.437  6.786 -3.020  0.216  6.080  1.804  9.440  20.045 *
2017-10-06T16:20:47.000Z A 836 -4.080  0.508  10.317 -4.707  0.229  6.472  1.177  9.569  20.045 *
2017-10-06T16:20:47.000Z A 831 -3.687  0.461  3.373 -3.334  0.245  5.021  2.314  9.399  16.789 *
2017-10-06T16:20:49.000Z G  43.420002 -71.593815 485.892404 0.01 8 11 *
2017-10-06T16:20:49.000Z A 830 -3.295  0.549  6.394 -4.119  0.123  4.825 -0.588  9.550  20.045 *
2017-10-06T16:20:50.000Z A 840 -2.864  0.409  8.826 -3.452  0.180  5.923  1.491  9.346  20.045 *
2017-10-06T16:20:51.000Z A 812 -4.197  0.488  5.806 -3.727  0.167  5.021 -0.392  9.505  20.045 *
2017-10-06T16:20:52.000Z G  43.420188 -71.593755 488.188992 0.01 7 13 *
2017-10-06T16:20:52.000Z A 839 -3.766  0.566  10.277 -3.256  0.213  4.237  0.079  9.474  20.045 *
2017-10-06T16:20:52.000Z A 827 -4.040  0.541  9.375 -3.060  0.252  5.099 -0.902  9.604  20.045 *
2017-10-06T16:20:54.000Z A 832 -3.295  0.391  9.689 -3.217  0.273  4.276  0.471  9.398  20.045 *
2017-10-06T16:20:55.000Z G  43.420387 -71.593700 484.580068 0.01 8 10 *
2017-10-06T16:20:55.000Z A 836 -4.786  0.522  10.591 -6.551  0.208  6.237 -3.334  9.403  20.045 *
2017-10-06T16:20:56.000Z A 813 -5.649  0.454  4.197 -4.903  0.294  8.238 -2.864  9.521  20.045 *
2017-10-06T16:20:57.000Z A 841 -4.433  0.677  15.416 -17.377  0.321  13.886 -10.238  9.090  20.045 *
2017-10-06T16:20:57.000Z A 838 -6.943  0.390  5.335 -5.649  0.094  10.826 -6.982  9.589  20.045 *
2017-10-06T16:20:58.000Z G  43.420587 -71.593648 483.595816 0.01 8 13 *
2017-10-06T16:20:59.000Z A 805 -4.668  0.536  11.180 -5.060  0.222  9.258 -2.393  9.320  20.045 *
2017-10-06T16:21:00.000Z A 841 -4.040  0.601  4.629 -7.296  0.189  7.845 -0.628  9.575  20.045 *
2017-10-06T16:21:01.000Z G  43.420783 -71.593602 479.658808 0.01 8 12 *
2017-10-06T16:21:01.000Z A 811 -3.648  0.573  7.061 -5.139  0.104  5.178 -1.255  9.411  20.045 *
2017-10-06T16:21:02.000Z A 841 -3.766  0.634  6.551 -4.903  0.224  5.570  0.588  9.515  17.613 *
2017-10-06T16:21:02.000Z A 838 -3.217  0.529  5.099 -4.864  0.169  9.022 -11.140  9.459  20.045 *
2017-10-06T16:21:04.000Z G  43.420987 -71.593542 478.346472 0.01 8 13 *
2017-10-06T16:21:04.000Z A 818 -13.925  0.601  11.101 -9.297  0.378  14.710 -17.887  9.081  20.045 *
2017-10-06T16:21:05.000Z A 840 -4.080  0.515  7.453 -4.276  0.274  8.120 -2.942  9.478  20.045 *
2017-10-06T16:21:06.000Z A 816 -2.628  0.509  5.335 -3.020  0.153  4.668  1.020  9.495  19.574 *
2017-10-06T16:21:07.000Z G  43.421187 -71.593485 481.299228 0.01 8 9 *
2017-10-06T16:21:07.000Z A 835 -3.099  0.525  6.708 -4.315  0.164  7.139  0.510  9.525  20.045 *
2017-10-06T16:21:07.000Z A 830 -4.825  0.588  5.256 -3.844  0.171  6.943  0.981  9.465  20.045 *
2017-10-06T16:21:09.000Z A 831 -4.001  0.510  7.649 -3.727  0.119  4.197 -2.079  9.518  20.045 *
2017-10-06T16:21:10.000Z G  43.421385 -71.593420 484.908152 0.01 8 15 *
2017-10-06T16:21:10.000Z A 841 -2.981  0.459  3.530 -2.785  0.173  4.786 -1.020  9.505  20.045 *
2017-10-06T16:21:11.000Z A 810 -6.276  0.496  7.335 -4.354  0.182  5.727  0.431  9.497  20.045 *
2017-10-06T16:21:12.000Z A 841 -4.472  0.435  6.668 -3.687  0.102  5.688 -2.354  9.472  20.045 *
2017-10-06T16:21:12.000Z A 828 -4.629  0.545  8.434 -4.119  0.251  8.591 -1.451  9.362  20.045 *
2017-10-06T16:21:13.000Z G  43.421582 -71.593352 487.204740 0.01 8 15 *
2017-10-06T16:21:14.000Z A 829 -5.021  0.562  6.080 -4.315  0.307  12.082 -8.041  9.439  20.045 *
2017-10-06T16:21:15.000Z A 818 -4.511  0.395  6.198 -5.178  0.120  5.962  0.471  9.523  20.045 *
2017-10-06T16:21:16.000Z G  43.421790 -71.593290 487.860908 0.01 8 15 *
2017-10-06T16:21:16.000Z A 814 -4.354  0.462  8.355 -11.297  0.145  14.710 -5.178  9.446  20.045 *
2017-10-06T16:21:17.000Z A 837 -4.119  0.550  5.884 -4.511  0.175  4.040 -2.550  9.364  20.045 *
2017-10-06T16:21:17.000Z A 829 -3.295  0.441  6.433 -4.393  0.150  4.825 -2.864  9.564  20.045 *
2017-10-06T16:21:19.000Z G  43.421997 -71.593232 488.845160 0.01 8 14 *
2017-10-06T16:21:19.000Z A 828 -2.354  0.527  3.844 -5.139  0.088  5.178  0.353  9.467  20.045 *
2017-10-06T16:21:20.000Z A 839 -3.373  0.496  6.747 -3.805  0.133  5.021  0.588  9.606  20.045 *
2017-10-06T16:21:21.000Z A 813 -2.510  0.433  4.433 -3.530  0.185  5.021 -2.550  9.498  20.045 *
2017-10-06T16:21:22.000Z G  43.422203 -71.593175 487.532824 0.01 8 12 *
2017-10-06T16:21:22.000Z A 839 -3.766  0.498  5.374 -3.570  0.237  4.080 -5.217  9.466  20.045 *
2017-10-06T16:21:22.000Z A 830 -3.256  0.358  4.864 -3.687  0.162  3.805  1.569  9.532  19.182 *
2017-10-06T16:21:24.000Z A 831 -4.825  0.626  7.845 -4.943  0.177  4.550 -0.039  9.598  20.045 *
2017-10-06T16:21:25.000Z G  43.422405 -71.593112 489.173244 0.01 8 12 *
2017-10-06T16:21:25.000Z A 836 -4.511  0.589  7.022 -6.982  0.205  6.355 -1.726  9.461  20.045 *
2017-10-06T16:21:26.000Z A 817 -3.138  0.571  5.452 -4.550  0.209  4.982 -3.020  9.375  20.045 *
2017-10-06T16:21:27.000Z A 842 -2.785  0.656  4.668 -5.806  0.238  4.550 -3.334  9.486  20.045 *
2017-10-06T16:21:27.000Z A 827 -3.334  0.502  6.708 -5.139  0.247  6.512 -3.687  9.351  20.045 *
2017-10-06T16:21:28.000Z G  43.422612 -71.593057 488.188992 0.01 9 11 *
2017-10-06T16:21:29.000Z A 810 -5.335  0.643  8.512 -3.923  0.210  5.570 -2.040  9.545  20.045 *
2017-10-06T16:21:30.000Z A 841 -4.276  0.730  7.610 -5.021  0.211  5.492 -4.550  9.654  20.045 *
2017-10-06T16:21:31.000Z G  43.422822 -71.593007 489.173244 0.01 8 11 *
2017-10-06T16:21:31.000Z A 815 -2.864  0.740  7.688 -2.824  0.276  3.452 -0.118  9.339  20.045 *
2017-10-06T16:21:32.000Z A 838 -3.138  0.544  5.256 -3.020  0.256  6.080 -0.118  9.499  20.045 *
2017-10-06T16:21:32.000Z A 829 -3.570  0.587  9.179 -3.491  0.275  7.139  0.079  9.443  20.045 *
2017-10-06T16:21:34.000Z G  43.423022 -71.592948 487.532824 0.01 8 12 *
2017-10-06T16:21:34.000Z A 832 -5.060  0.459  7.767 -5.139  0.249  5.296 -1.687  9.427  20.045 *
2017-10-06T16:21:35.000Z A 837 -4.707  0.414  6.237 -3.844  0.258  4.825 -1.373  9.564  20.045 *
2017-10-06T16:21:36.000Z A 812 -3.295  0.479  6.119 -3.805  0.389  5.099  0.118  9.409  20.045 *
2017-10-06T16:21:37.000Z G  43.423220 -71.592895 491.141748 0.01 8 14 *
2017-10-06T16:21:37.000Z A 813 -4.040  0.414  5.335 -4.197  0.253  5.962  0.510  9.441  20.045 *
2017-10-06T16:21:37.000Z A 843 -4.354  0.609  10.238 -4.433  0.260  4.590 -1.059  9.331  20.045 *
2017-10-06T16:21:39.000Z A 821 -3.295  0.510  9.414 -5.806  0.205  6.041 -1.020  9.752  20.045 *
2017-10-06T16:21:40.000Z G  43.423420 -71.592827 492.782168 0.01 8 13 *
2017-10-06T16:21:40.000Z A 816 -3.805  0.392  6.355 -3.687  0.294  5.335 -1.098  9.512  20.045 *
2017-10-06T16:21:41.000Z A 839 -3.570  0.417  8.355 -3.530  0.361  5.649 -3.099  9.545  20.045 *
2017-10-06T16:21:42.000Z A 837 -3.844  0.255  6.825 -3.413  0.335  4.864 -4.158  9.545  20.045 *
2017-10-06T16:21:42.000Z A 836 -4.707  0.399  9.767 -4.786  0.285  8.473 -4.903  9.478  20.045 *
2017-10-06T16:21:43.000Z G  43.423618 -71.592763 495.078756 0.01 8 10 *
2017-10-06T16:21:44.000Z A 804 -3.452  0.309  4.668 -3.138  0.274  5.452  2.040  9.524  16.907 *
2017-10-06T16:21:45.000Z A 817 -3.452  0.302  4.590 -4.746  0.284  4.746 -1.177  9.474  20.045 *
2017-10-06T16:21:46.000Z G  43.423822 -71.592702 497.047260 0.01 8 9 *
2017-10-06T16:21:46.000Z A 840 -9.885  0.546  16.632 -9.140  0.196  8.277 -1.804  9.424  20.045 *
2017-10-06T16:21:47.000Z A 833 -3.687  0.530  12.003 -8.944  0.142  4.433 -3.609  9.411  20.045 *
2017-10-06T16:21:48.000Z A 794 -4.393  0.407  4.746 -2.707  0.278  6.002  1.844  9.546  20.045 *
2017-10-06T16:21:49.000Z G  43.424013 -71.592640 501.312352 0.01 8 13 *
2017-10-06T16:21:49.000Z A 839 -4.315  0.610  7.296 -2.981  0.197  4.746 -0.941  9.523  20.045 *
2017-10-06T16:21:50.000Z A 840 -4.001  0.695  6.747 -5.806  0.318  7.022 -4.158  9.543  20.045 *
2017-10-06T16:21:51.000Z A 815 -3.648  0.681  6.904 -4.158  0.316  4.354 -6.080  9.341  20.045 *
2017-10-06T16:21:52.000Z G  43.424210 -71.592585 502.624688 0.01 8 10 *
2017-10-06T16:21:52.000Z A 841 -2.785  0.588  5.727 -3.138  0.299  9.454 -2.510  9.517  20.045 *
2017-10-06T16:21:52.000Z A 826 -3.413  0.675  7.178 -5.962  0.235  6.943  0.628  9.451  20.045 *
2017-10-06T16:21:54.000Z A 832 -5.923  0.704  16.593 -7.257  0.404  10.866 -2.785  9.373  20.045 *
2017-10-06T16:21:55.000Z G  43.424405 -71.592540 503.608940 0.01 8 10 *
2017-10-06T16:21:55.000Z A 839 -3.334  0.799  7.492 -4.943  0.231  13.494 -15.926  9.440  20.045 *
2017-10-06T16:21:56.000Z A 811 -3.883  0.712  6.747 -2.785  0.257  5.845  0.784  9.365  20.045 *
2017-10-06T16:21:57.000Z A 842 -3.923  0.817  5.139 -2.314  0.377  7.375 -1.491  9.410  20.045 *
2017-10-06T16:21:57.000Z A 814 -2.824  0.969  5.139 -3.334  0.251  2.864  1.687  9.500  20.045 *
2017-10-06T16:21:58.000Z G  43.424590 -71.592505 510.498704 0.01 8 11 *
2017-10-06T16:21:59.000Z A 825 -5.296  0.954  12.984 -5.217  0.276  13.102 -3.923  9.284  20.045 *
2017-10-06T16:22:00.000Z A 839 -2.707  0.801  5.649 -2.040  0.241  4.237  0.981  9.501  18.790 *
2017-10-06T16:22:01.000Z G  43.424785 -71.592448 509.186368 0.01 7 8 *
2017-10-06T16:22:01.000Z A 811 -3.805  0.927  5.845 -2.628  0.204  5.256 -0.392  9.534  20.045 *
2017-10-06T16:22:02.000Z A 840 -4.354  0.964  9.218 -3.373  0.093  3.844 -2.393  9.466  20.045 *
2017-10-06T16:22:02.000Z A 826 -3.295  0.895  7.139 -3.413  0.098  5.296  0.392  9.533  18.946 *
2017-10-06T16:22:04.000Z G  43.424957 -71.592405 507.217864 0.01 6 13 *
2017-10-06T16:22:04.000Z A 832 -5.178  0.870  15.573 -4.197  0.072  4.668 -4.040  9.326  20.045 *
2017-10-06T16:22:05.000Z A 836 -3.530  0.795  11.807 -5.570  0.181  8.669 -2.981  9.423  20.045 *
2017-10-06T16:22:06.000Z A 814 -2.118  0.878  7.728 -3.962  0.086  4.668  1.608  9.447  19.731 *
2017-10-06T16:22:07.000Z G  43.425127 -71.592372 509.842536 0.01 7 5 *
2017-10-06T16:22:07.000Z A 840 -3.060  0.864  7.335 -6.159  0.128  7.257 -2.667  9.563  20.045 *
2017-10-06T16:22:08.000Z A 822 -2.550  0.856  6.198 -4.354  0.148  5.531  0.745  9.478  20.045 *
2017-10-06T16:22:09.000Z A 839 -3.530  0.962  9.258 -4.158  0.228  4.943 -1.138  9.437  20.045 *
2017-10-06T16:22:10.000Z A 840 -3.766  0.899  6.433 -4.315  0.202  4.707 -0.275  9.496  20.045 *
2017-10-06T16:22:11.000Z G  43.425315 -71.592330 515.748048 0.01 5 4 *
2017-10-06T16:22:11.000Z A 812 -3.295  0.826  6.472 -4.197  0.067  6.865  0.745  9.524  18.123 *
2017-10-06T16:22:12.000Z A 820 -3.530  0.994  8.002 -4.119 -0.165  4.550 -0.784  9.348  20.045 *
2017-10-06T16:22:13.000Z A 821 -2.824  0.883  4.590 -4.550 -0.110  5.727 -0.196  9.532  16.710 *
2017-10-06T16:22:14.000Z G  43.425460 -71.592322 514.107628 0.01 5 1 *
2017-10-06T16:22:14.000Z A 839 -2.550  1.001  4.511 -4.825 -0.200  5.413  0.745  9.373  17.024 *
2017-10-06T16:22:15.000Z A 840 -2.942  1.010  6.825 -5.139 -0.294  4.237  0.392  9.658  20.045 *
2017-10-06T16:22:16.000Z A 817 -3.256  0.966  6.355 -4.511 -0.241  5.492 -0.471  9.483  18.750 *
2017-10-06T16:22:17.000Z A 836 -1.608  1.085  4.786 -3.962  0.059  3.295  3.177  9.573  20.045 *
2017-10-06T16:22:17.000Z A 826 -4.433  1.142  7.414 -3.334 -0.096  4.903 -0.353  9.290  20.045 *
2017-10-06T16:22:18.000Z G  43.425623 -71.592317 509.842536 0.01 3 6 *
2017-10-06T16:22:19.000Z A 830 -0.706  1.059  4.433 -4.001 -0.379  4.472  0.745  9.459  15.377 *
2017-10-06T16:22:20.000Z A 841 -2.393  1.095  5.531 -4.315 -0.280  3.570 -0.863  9.447  16.554 *
2017-10-06T16:22:21.000Z A 815 -1.294  1.093  3.648 -3.766 -0.094  3.766  3.060  9.533  15.691 *
2017-10-06T16:22:22.000Z A 840 -1.098  1.087  3.648 -3.491  0.221  4.982  2.589  9.534  15.691 *
2017-10-06T16:22:23.000Z A 821 -1.412  1.070  3.727 -4.982  0.194  5.374  2.001  9.421  16.710 *
2017-10-06T16:22:24.000Z A 835 -1.687  1.127  6.355 -4.707  0.448  7.963  0.784  9.512  20.045 *
2017-10-06T16:22:25.000Z A 838 -2.667  1.065  4.943 -3.295  1.174  5.766  3.452  9.540  15.259 *
2017-10-06T16:22:26.000Z G  43.425768 -71.592318 500.000016 0.01 2 4 *
2017-10-06T16:22:26.000Z A 817 -7.296  1.024  8.669 -3.491  0.646  5.099  0.000  9.598  20.045 *
2017-10-06T16:22:27.000Z A 839 -5.099  1.237  11.336 -11.650  0.458  9.297 -7.963  9.086  20.045 *
2017-10-06T16:22:28.000Z A 804 -3.805  1.314  9.218 -7.375  0.463  6.512 -3.217  9.285  20.045 *
2017-10-06T16:22:29.000Z A 841 -9.375  1.101  8.159 -4.864  0.568  13.965 -8.355  9.166  20.045 *
2017-10-06T16:22:30.000Z A 838 -3.648  0.782  5.452 -3.570  0.215  3.491  3.060  9.481  18.946 *
2017-10-06T16:22:31.000Z A 817 -3.962  0.801  5.609 -5.178  0.103  6.159  3.060  9.465  20.045 *
2017-10-06T16:22:32.000Z G  43.425932 -71.592303 498.031512 0.01 3 4 *
2017-10-06T16:22:32.000Z A 840 -2.393  0.807  4.943 -3.766  0.124  3.962 -0.824  9.435  20.045 *
2017-10-06T16:22:33.000Z A 817 -3.883  0.721  6.237 -3.060  0.027  2.903  2.079  9.516  20.045 *
2017-10-06T16:22:34.000Z A 839 -2.354  0.572  4.237 -2.393  0.142  2.314  3.099  9.652  14.749 *
2017-10-06T16:22:35.000Z A 839 -2.275  0.456  4.040 -2.550  0.184  4.276  2.707  9.506  16.828 *
2017-10-06T16:22:36.000Z A 819 -4.864  0.451  7.806 -6.551  0.029  7.061 -0.784  9.377  20.045 *
2017-10-06T16:22:37.000Z A 840 -3.609  0.368  7.492 -3.452  0.039  4.590 -0.549  9.528  20.045 *
2017-10-06T16:22:38.000Z G  43.426093 -71.592287 498.687680 0.01 3 2 *
2017-10-06T16:22:38.000Z A 818 -2.079  0.679  4.158 -3.844  0.136  3.883  2.864  9.587  20.045 *
2017-10-06T16:22:39.000Z A 835 -3.373  0.711  4.629 -3.923  0.171  4.550 -1.216  9.637  20.045 *
2017-10-06T16:22:40.000Z A 839 -2.471  0.729  6.865 -3.099  0.125  3.570  3.099  9.590  20.045 *
2017-10-06T16:22:41.000Z A 815 -2.550  0.783  6.237 -2.942  0.160  3.844  0.824  9.602  20.045 *
2017-10-06T16:22:42.000Z A 840 -2.903  0.698  5.649 -4.433  0.173  4.158  0.079  9.394  20.045 *
2017-10-06T16:22:42.000Z A 826 -2.628  0.694  4.433 -3.373  0.208  4.550  3.099  9.552  18.084 *
2017-10-06T16:22:44.000Z G  43.426245 -71.592273 496.719176 0.01 2 5 *
2017-10-06T16:22:44.000Z A 816 -3.413  0.633  5.256 -3.099  0.108  4.472  1.177  9.583  20.045 *
2017-10-06T16:22:45.000Z A 839 -2.118  0.680  3.923 -3.177  0.240  3.687  2.510  9.553  17.573 *
2017-10-06T16:22:46.000Z A 817 -2.981  0.725  5.217 -3.060  0.182  5.256  1.922  9.494  20.045 *
2017-10-06T16:22:47.000Z A 840 -2.393  0.687  4.001 -3.373  0.152  5.531  1.334  9.528  16.161 *
2017-10-06T16:22:48.000Z A 818 -3.962  0.602  4.237 -3.217  0.261  6.982  2.197  9.566  20.045 *
2017-10-06T16:22:49.000Z A 834 -2.314  0.743  4.864 -3.687  0.658  5.413  3.334  9.577  15.926 *
