
#v3
2017-06-24T11:36:57.000Z G  44.011608 -71.096930 530.839912 0.000 0.000 0 *
2017-06-24T11:36:57.000Z A 1 -1.177 -1.177  0.000 -0.745 -0.745  0.000  0.000  8.041  8.041 *
2017-06-24T12:01:24.000Z A 834 -3.177  0.429  3.177 -3.687  1.372  13.847  1.726  9.534  20.045 *
2017-06-24T12:01:25.000Z A 843 -4.001  0.358  4.864 -3.609  1.435  9.061  1.608  9.579  18.319 *
2017-06-24T12:01:26.000Z A 824 -2.589  0.364  3.570 -2.903  1.356  7.061  1.491  9.560  20.045 *
2017-06-24T12:01:27.000Z A 843 -2.707  0.330  3.727 -4.237  1.416  10.160 -2.354  9.680  20.045 *
2017-06-24T12:01:28.000Z A 828 -4.393  0.296  3.962 -4.001  1.278  6.159  2.001  9.634  19.103 *
2017-06-24T12:01:29.000Z A 835 -3.295  0.419  3.334 -3.883  1.379  9.650  1.412  9.579  20.045 *
2017-06-24T12:01:30.000Z A 820 -2.903  0.369  3.648 -3.217  1.684  9.336  2.667  9.618  20.045 *
2017-06-24T12:01:31.000Z A 823 -3.530  0.362  4.315 -3.373  1.807  12.553 -0.510  9.614  20.045 *
2017-06-24T12:01:32.000Z A 846 -3.217  0.479  4.393 -5.217  1.655  11.219  0.667  9.581  20.045 *
2017-06-24T12:01:33.000Z A 826 -4.629  0.404  6.433 -7.414  1.751  20.045 -3.256  9.812  20.045 *
2017-06-24T12:01:34.000Z A 836 -4.276  0.398  4.433 -4.511  1.367  12.278 -0.510  9.490  20.045 *
2017-06-24T12:01:35.000Z A 844 -2.628  0.390  4.040 -3.452  1.271  7.924  0.471  9.492  20.045 *
2017-06-24T12:01:36.000Z A 827 -3.217  0.443  3.334 -1.177  1.327  7.885 -1.765  9.617  20.045 *
2017-06-24T12:01:37.000Z A 844 -4.393  0.380  3.648 -1.334  1.231  4.982  5.099  9.578  16.397 *
2017-06-24T12:01:38.000Z A 824 -2.079  0.356  2.824 -1.726  1.455  6.041  2.628  9.466  16.514 *
2017-06-24T12:01:39.000Z A 834 -4.786  0.492  7.061 -2.510  1.538  11.258  0.510  9.466  20.045 *
2017-06-24T12:01:40.000Z A 845 -2.981  0.520  3.413 -1.334  1.562  5.256  4.276  9.508  15.063 *
2017-06-24T12:01:41.000Z A 831 -3.334  0.579  3.805 -1.765  1.498  7.100  1.804  9.458  20.045 *
2017-06-24T12:01:42.000Z A 826 -4.315  0.557  4.511 -1.216  1.556  5.570  1.883  9.427  20.045 *
2017-06-24T12:01:43.000Z A 826 -2.785  0.541  3.413 -1.647  1.581  4.864  1.059  9.552  20.045 *
2017-06-24T12:01:44.000Z A 838 -4.197  0.760  5.335 -2.746  1.491  6.041  1.138  9.468  20.045 *
2017-06-24T12:01:45.000Z A 841 -2.236  0.808  4.433 -1.059  1.596  6.433 -0.118  9.526  20.045 *
2017-06-24T12:01:46.000Z A 828 -4.197  0.499  4.040 -1.020  1.523  4.472  2.001  9.464  20.045 *
2017-06-24T12:01:47.000Z A 841 -1.961  0.502  4.433 -0.941  1.499  4.393  3.295  9.505  17.260 *
2017-06-24T12:01:48.000Z A 825 -2.197  0.577  3.883 -1.883  1.519  7.845  1.412  9.523  20.045 *
2017-06-24T12:01:49.000Z A 843 -2.903  0.508  4.668 -0.981  1.553  5.217  4.825  9.720  17.887 *
2017-06-24T12:01:50.000Z A 845 -2.079  0.397  3.138 -0.706  1.503  7.178  3.570  9.456  20.045 *
2017-06-24T12:01:51.000Z A 822 -5.492  0.450  7.022 -1.844  1.523  8.395 -1.765  9.411  20.045 *
2017-06-24T12:01:52.000Z A 841 -3.020  0.447  3.373 -0.981  1.576  6.119 -1.726  9.560  20.045 *
2017-06-24T12:01:53.000Z A 827 -3.295  0.504  3.687 -1.294  1.527  5.139  0.863  9.497  20.045 *
2017-06-24T12:01:54.000Z A 839 -2.236  0.457  4.197 -1.216  1.560  8.198 -0.549  9.446  20.045 *
2017-06-24T12:01:55.000Z A 850 -3.570  0.524  4.158 -1.177  1.505  5.374  2.550  9.664  20.045 *
2017-06-24T12:01:56.000Z A 801 -3.962  0.444  3.373 -2.942  1.561  9.571 -0.981  9.517  20.045 *
2017-06-24T12:01:57.000Z G  44.018497 -71.104327 461.942272 0.230 0.000 328 *
2017-06-24T12:01:57.000Z A 848 -2.667  0.428  3.727 -1.647  1.589  7.492 -2.746  9.435  20.045 *
2017-06-24T12:01:58.000Z A 822 -2.158  0.421  3.334 -2.079  1.545  5.335  3.923  9.537  20.045 *
2017-06-24T12:01:59.000Z A 840 -2.628  0.366  3.373 -2.236  1.570  8.277  1.020  9.570  20.045 *
2017-06-24T12:02:00.000Z A 844 -3.570  0.492  4.119 -1.530  1.556  9.414  0.706  9.449  20.045 *
2017-06-24T12:02:01.000Z A 826 -3.373  0.308  3.530 -1.804  1.523  5.649  2.314  9.519  18.005 *
2017-06-24T12:02:02.000Z A 846 -2.903  0.404  4.001 -1.294  1.599  8.041 -0.706  9.519  16.907 *
2017-06-24T12:02:03.000Z A 827 -2.158  0.448  4.590 -2.118  1.538  6.433 -0.902  9.467  20.045 *
2017-06-24T12:02:04.000Z A 835 -2.981  0.476  5.099 -1.530  1.526  4.197  3.883  9.622  17.181 *
2017-06-24T12:02:05.000Z A 848 -4.001  0.451  3.766 -2.079  1.461  6.002  1.687  9.615  20.045 *
2017-06-24T12:02:06.000Z A 822 -2.197  0.466  2.903 -1.530  1.544  6.668 -2.393  9.527  18.829 *
2017-06-24T12:02:07.000Z A 849 -2.471  0.473  4.433 -2.471  1.584  7.532  1.294  9.506  20.045 *
2017-06-24T12:02:08.000Z A 827 -4.393  0.415  3.413 -1.804  1.504  4.943  3.570  9.443  17.338 *
2017-06-24T12:02:09.000Z A 820 -4.119  0.362  5.178 -2.942  1.587  5.845 -0.392  9.473  20.045 *
2017-06-24T12:02:10.000Z A 849 -3.883  0.352  4.040 -2.510  1.485  7.296  0.235  9.511  20.045 *
2017-06-24T12:02:11.000Z A 825 -4.354  0.381  3.060 -1.765  1.482  5.492  2.118  9.454  20.045 *
2017-06-24T12:02:12.000Z A 838 -1.530  0.453  4.040 -1.883  1.523  4.433  3.177  9.707  18.397 *
2017-06-24T12:02:13.000Z A 826 -2.824  0.468  5.923 -2.236  1.612  9.532 -4.590  9.409  20.045 *
2017-06-24T12:02:14.000Z A 838 -4.590  0.409  4.080 -3.138  1.586  6.982  1.020  9.456  20.045 *
2017-06-24T12:02:15.000Z A 846 -3.020  0.423  3.295 -1.844  1.540  5.962  2.040  9.456  15.181 *
2017-06-24T12:02:16.000Z A 827 -1.687  0.462  6.237 -2.471  1.487  6.825  2.354  9.667  20.045 *
2017-06-24T12:02:17.000Z A 845 -2.471  0.299  3.295 -1.294  1.439  4.119  0.157  9.467  19.417 *
2017-06-24T12:02:18.000Z A 823 -3.020  0.491  4.001 -1.373  1.499  6.786  1.883  9.638  20.045 *
2017-06-24T12:02:19.000Z A 840 -6.276  0.551  8.081 -4.707  1.421  10.552 -3.687  9.307  20.045 *
2017-06-24T12:02:20.000Z A 847 -3.609  0.549  4.433 -3.099  1.453  10.356  0.431  9.401  20.045 *
2017-06-24T12:02:21.000Z A 826 -4.040  0.589  4.903 -1.059  1.458  10.787  0.902  9.528  20.045 *
2017-06-24T12:02:22.000Z A 848 -2.550  0.591  3.687 -1.608  1.481  7.963  3.177  9.459  20.045 *
2017-06-24T12:02:23.000Z A 825 -3.687  0.433  6.747 -1.530  1.384  8.355 -2.354  9.307  20.045 *
2017-06-24T12:02:24.000Z A 827 -2.550  0.541  3.177 -1.530  1.393  4.746  3.648  9.481  16.044 *
2017-06-24T12:02:25.000Z A 843 -4.001  0.510  7.257 -1.608  1.351  5.452 -0.431  9.545  20.045 *
2017-06-24T12:02:26.000Z A 821 -4.001  0.609  5.884 -1.844  1.434  6.708 -0.235  9.526  20.045 *
2017-06-24T12:02:27.000Z A 845 -2.707  0.471  5.727 -2.118  1.408  5.688  0.549  9.485  20.045 *
2017-06-24T12:02:28.000Z A 822 -3.570  0.636  7.610 -1.687  1.405  5.570  0.079  9.472  20.045 *
2017-06-24T12:02:29.000Z A 840 -3.883  0.600  5.060 -2.471  1.408  6.355  0.157  9.405  20.045 *
2017-06-24T12:02:30.000Z A 843 -2.589  0.586  5.884 -1.569  1.424  6.865  1.059  9.520  20.045 *
2017-06-24T12:02:31.000Z A 829 -2.667  0.561  3.609 -1.608  1.393  4.550  1.451  9.557  20.045 *
2017-06-24T12:02:32.000Z A 845 -2.275  0.713  3.177 -1.294  1.476  5.060  2.118  9.700  18.240 *
2017-06-24T12:02:33.000Z A 818 -4.276  0.572  8.120 -2.040  1.426  10.395 -4.472  9.232  20.045 *
2017-06-24T12:02:34.000Z A 839 -2.785  0.686  6.629 -3.295  1.438  8.002  0.628  9.526  20.045 *
2017-06-24T12:02:35.000Z A 846 -3.060  0.689  4.393 -1.804  1.435  6.786 -0.431  9.387  20.045 *
2017-06-24T12:02:36.000Z A 824 -4.864  0.695  5.806 -4.080  1.418  8.238 -2.001  9.372  20.045 *
2017-06-24T12:02:37.000Z A 848 -3.060  0.651  5.766 -3.648  1.413  8.512 -0.196  9.480  20.045 *
2017-06-24T12:02:38.000Z A 824 -3.805  0.658  3.491 -2.275  1.407  6.747  1.883  9.510  20.045 *
2017-06-24T12:02:39.000Z A 818 -2.354  0.632  3.766 -1.647  1.472  4.158  3.530  9.414  20.045 *
2017-06-24T12:02:40.000Z A 846 -2.510  0.707  3.373 -1.530  1.409  4.080  1.726  9.577  20.045 *
2017-06-24T12:02:41.000Z A 826 -3.805  0.626  4.158 -4.354  1.439  16.985  0.941  9.607  20.045 *
2017-06-24T12:02:42.000Z A 848 -2.236  0.661  4.629 -2.197  1.487  4.903  0.628  9.503  18.946 *
2017-06-24T12:02:43.000Z A 826 -3.687  0.463  3.491 -1.569  1.452  8.591  1.177  9.453  20.045 *
2017-06-24T12:02:44.000Z A 837 -3.452  0.672  4.629 -2.707  1.388  5.413 -0.549  9.639  20.045 *
2017-06-24T12:02:45.000Z A 847 -3.373  0.705  3.570 -5.217  1.339  8.395 -0.353  9.523  20.045 *
2017-06-24T12:02:46.000Z A 822 -2.903  0.595  4.315 -1.804  1.302  8.159  1.255  9.406  20.045 *
2017-06-24T12:02:47.000Z A 847 -5.217  0.727  8.669 -8.355  1.162  7.532 -3.334  9.183  20.045 *
2017-06-24T12:02:48.000Z A 825 -3.805  0.649  4.197 -2.314  1.112  5.178  3.452  9.705  20.045 *
2017-06-24T12:02:49.000Z A 838 -2.746  0.597  4.080 -2.079  0.612  2.824  2.197  9.579  16.554 *
2017-06-24T12:02:50.000Z A 845 -2.667  0.758  3.373 -4.119  0.816  4.433 -0.667  9.602  19.613 *
2017-06-24T12:02:51.000Z A 826 -3.805  0.583  5.374 -1.491  1.189  3.570  4.040  9.574  17.103 *
2017-06-24T12:02:52.000Z A 845 -2.510  0.757  3.334 -2.628  1.296  3.373  1.961  9.539  20.045 *
2017-06-24T12:02:53.000Z A 828 -3.256  0.593  3.570 -1.569  1.318  5.649  2.824  9.525  17.887 *
2017-06-24T12:02:54.000Z A 838 -3.060  0.583  3.020 -1.647  0.937  2.746  3.413  9.580  13.768 *
2017-06-24T12:02:55.000Z A 823 -3.256  0.666  3.923 -2.589  0.830  5.884  1.530  9.643  20.045 *
2017-06-24T12:02:56.000Z A 827 -3.727  0.616  3.020 -1.334  1.165  3.413  4.393  9.589  13.141 *
2017-06-24T12:02:57.000Z G  44.021900 -71.106703 501.640436 0.263 0.000 334 *
2017-06-24T12:02:57.000Z A 841 -3.256  0.621  3.334 -1.373  1.188  3.138  3.334  9.591  13.651 *
2017-06-24T12:02:58.000Z A 831 -3.217  0.600  3.648 -1.961  1.254  3.766  2.197  9.648  20.045 *
2017-06-24T12:02:59.000Z A 837 -2.785  0.636  2.824 -1.412  1.061  3.020  4.668  9.534  14.357 *
2017-06-24T12:03:00.000Z A 846 -2.667  0.652  3.099 -1.569  1.015  3.020  4.668  9.616  13.494 *
2017-06-24T12:03:01.000Z A 825 -2.314  0.665  3.256 -1.726  1.105  2.942  5.021  9.551  13.690 *
2017-06-24T12:03:02.000Z A 846 -2.667  0.667  2.903 -1.922  0.962  2.864  4.707  9.619  13.337 *
2017-06-24T12:03:03.000Z A 825 -2.589  0.657  2.628 -1.726  1.004  2.942  4.982  9.600  12.945 *
2017-06-24T12:03:04.000Z A 841 -2.942  0.692  2.864 -1.334  0.955  3.373  4.550  9.585  12.749 *
2017-06-24T12:03:05.000Z A 848 -3.530  0.629  3.256 -0.981  1.433  3.570  5.452  9.574  13.023 *
2017-06-24T12:03:06.000Z A 822 -3.727  0.639  3.373 -0.824  1.428  3.452  6.276  9.579  13.925 *
2017-06-24T12:03:07.000Z A 845 -3.923  0.664  3.648 -0.588  1.427  3.256  5.609  9.531  13.376 *
2017-06-24T12:03:08.000Z A 814 -4.158  0.656  3.138 -0.784  1.449  3.295  6.551  9.559  13.298 *
2017-06-24T12:03:09.000Z A 844 -3.923  0.641  3.727 -0.667  1.439  2.903  6.237  9.548  13.180 *
2017-06-24T12:03:10.000Z A 838 -3.805  0.674  3.099 -0.863  1.430  3.373  6.119  9.527  13.298 *
2017-06-24T12:03:11.000Z A 819 -4.119  0.644  3.530 -0.981  1.433  3.256  6.237  9.587  14.043 *
2017-06-24T12:03:12.000Z A 847 -3.883  0.645  3.373 -0.745  1.436  3.334  6.080  9.581  13.376 *
2017-06-24T12:03:13.000Z A 827 -3.805  0.647  3.609 -0.510  1.438  3.256  6.080  9.534  13.651 *
2017-06-24T12:03:14.000Z A 839 -3.727  0.641  3.570 -0.706  1.437  3.217  6.276  9.567  14.004 *
2017-06-24T12:03:15.000Z A 847 -3.844  0.642  3.099 -0.275  1.439  3.530  6.041  9.568  13.651 *
2017-06-24T12:03:16.000Z A 823 -3.962  0.661  3.373 -0.706  1.458  3.334  5.806  9.572  13.455 *
2017-06-24T12:03:17.000Z A 850 -3.727  0.657  3.452 -0.628  1.433  3.256  6.355  9.575  14.396 *
2017-06-24T12:03:18.000Z A 825 -3.962  0.655  3.217 -0.353  1.443  3.217  5.531  9.594  13.729 *
2017-06-24T12:03:19.000Z A 838 -4.001  0.656  3.138 -0.471  1.432  3.609  6.080  9.525  13.925 *
2017-06-24T12:03:20.000Z A 847 -3.648  0.661  3.687 -0.784  1.433  3.138  5.845  9.551  13.729 *
2017-06-24T12:03:21.000Z A 378 -3.766  0.613  2.903 -0.588  1.430  2.942  6.865  9.572  13.690 *
2017-06-24T12:03:22.000Z A 840 -4.040  0.639  3.452 -0.628  1.448  3.256  5.845  9.559  14.239 *
2017-06-24T12:03:23.000Z A 849 -3.883  0.630  3.177 -0.628  1.428  3.530  6.198  9.587  14.200 *
2017-06-24T12:03:24.000Z A 843 -4.001  0.625  3.334 -0.706  1.441  3.727  5.531  9.551  13.965 *
2017-06-24T12:03:25.000Z A 826 -3.687  0.648  3.648 -0.588  1.454  3.177  5.492  9.574  13.729 *
2017-06-24T12:03:26.000Z A 825 -3.962  0.651  3.491 -0.510  1.421  3.766  5.962  9.580  14.671 *
2017-06-24T12:03:27.000Z A 846 -3.962  0.635  3.530 -0.784  1.431  3.256  5.335  9.579  15.063 *
2017-06-24T12:03:28.000Z A 825 -4.237  0.633  3.334 -1.138  1.440  3.570  5.806  9.558  14.357 *
2017-06-24T12:03:29.000Z A 842 -4.237  0.664  4.001 -0.941  1.410  3.609  4.943  9.513  14.828 *
2017-06-24T12:03:30.000Z A 842 -3.217  0.647  3.334 -1.020  1.403  3.530  4.668  9.539  14.435 *
2017-06-24T12:03:31.000Z A 824 -2.903  0.635  4.276 -2.393  1.639  4.786  3.138  9.580  14.318 *
2017-06-24T12:03:32.000Z A 843 -2.550  0.608  3.491 -1.726  1.804  4.786  4.080  9.479  13.690 *
2017-06-24T12:03:33.000Z A 819 -1.608  0.618  2.824 -0.902  1.912  4.943  6.472  9.509  11.886 *
2017-06-24T12:03:34.000Z A 843 -2.589  0.595  3.530 -1.844  1.935  4.903  2.158  9.519  20.045 *
2017-06-24T12:03:35.000Z A 849 -2.432  0.599  3.099 -0.784  1.946  4.550  4.864  9.446  13.847 *
2017-06-24T12:03:36.000Z A 825 -2.236  0.623  4.354 -0.902  1.983  4.668  3.648  9.501  13.023 *
2017-06-24T12:03:37.000Z A 844 -2.628  0.577  4.393 -0.745  1.895  4.864  4.629  9.516  12.945 *
2017-06-24T12:03:38.000Z A 828 -2.118  0.582  4.668 -0.706  1.754  4.746  2.981  9.569  15.181 *
2017-06-24T12:03:39.000Z A 819 -3.060  0.664  3.609 -2.079  1.694  5.531 -0.471  9.564  20.045 *
2017-06-24T12:03:40.000Z A 843 -2.667  0.614  3.413 -1.530  1.730  4.080  4.786  9.555  15.181 *
2017-06-24T12:03:41.000Z A 831 -2.236  0.620  2.864 -0.353  1.551  4.903  6.512  9.544  12.553 *
2017-06-24T12:03:42.000Z A 847 -2.236  0.698  3.217 -2.079  1.593  5.178  1.334  9.551  20.045 *
2017-06-24T12:03:43.000Z A 825 -2.628  0.637  2.903 -1.451  1.565  4.158  4.903  9.548  15.769 *
2017-06-24T12:03:44.000Z A 841 -2.471  0.650  4.001 -2.314  1.606  5.766  2.471  9.453  20.045 *
2017-06-24T12:03:45.000Z A 844 -2.393  0.593  3.177 -0.863  1.580  4.001  4.943  9.523  13.651 *
2017-06-24T12:03:46.000Z A 826 -3.452  0.600  3.530 -1.530  1.498  7.924  2.981  9.534  20.045 *
2017-06-24T12:03:47.000Z A 846 -3.334  0.672  4.472 -3.727  1.501  9.297  1.451  9.455  20.045 *
2017-06-24T12:03:48.000Z A 825 -2.942  0.615  3.844 -1.294  1.554  4.550  2.393  9.549  20.045 *
2017-06-24T12:03:49.000Z A 840 -2.314  0.596  3.805 -2.275  1.503  4.786  0.392  9.473  20.045 *
2017-06-24T12:03:50.000Z A 844 -3.177  0.655  5.492 -2.001  1.527  5.374  2.275  9.559  18.005 *
2017-06-24T12:03:51.000Z A 828 -2.981  0.613  3.883 -1.804  1.571  5.531  1.961  9.504  20.045 *
2017-06-24T12:03:52.000Z A 847 -2.707  0.654  3.805 -2.118  1.495  4.354  4.080  9.588  13.847 *
2017-06-24T12:03:53.000Z A 820 -3.530  0.659  5.688 -2.118  1.490  4.707  3.452  9.533  20.045 *
2017-06-24T12:03:54.000Z A 841 -2.393  0.631  3.883 -1.844  1.544  6.590  0.706  9.479  20.045 *
2017-06-24T12:03:55.000Z A 842 -2.040  0.634  4.315 -2.393  1.515  4.629  2.001  9.531  20.045 *
2017-06-24T12:03:56.000Z A 804 -2.197  0.668  5.021 -2.864  1.508  8.355  2.471  9.550  20.045 *
2017-06-24T12:03:57.000Z G  44.022683 -71.107217 512.795292 0.060 0.000 335 *
2017-06-24T12:03:57.000Z A 845 -4.629  0.576  3.373 -1.765  1.566  6.982  3.883  9.516  20.045 *
2017-06-24T12:03:58.000Z A 820 -2.903  0.613  3.962 -1.569  1.560  6.316  0.981  9.516  20.045 *
2017-06-24T12:03:59.000Z A 845 -3.020  0.509  5.021 -1.530  1.487  5.060  0.196  9.612  20.045 *
2017-06-24T12:04:00.000Z A 843 -3.099  0.558  3.648 -1.569  1.415  6.198  1.922  9.510  20.045 *
2017-06-24T12:04:01.000Z A 818 -2.471  0.526  3.530 -1.844  1.451  5.492  2.354  9.574  14.671 *
2017-06-24T12:04:02.000Z A 845 -2.550  0.560  5.060 -1.765  1.498  5.413  2.001  9.573  20.045 *
2017-06-24T12:04:03.000Z A 823 -2.981  0.529  4.590 -1.804  1.534  7.414  2.079  9.597  20.045 *
2017-06-24T12:04:04.000Z A 842 -2.746  0.518  5.021 -1.922  1.526  5.413  3.020  9.580  20.045 *
2017-06-24T12:04:05.000Z A 848 -2.001  0.643  4.276 -3.060  1.502  8.787  0.902  9.490  19.809 *
2017-06-24T12:04:06.000Z A 816 -3.295  0.436  4.943 -1.647  1.515  5.452  2.903  9.566  16.475 *
2017-06-24T12:04:07.000Z A 848 -3.020  0.622  3.883 -2.824  1.517  5.806 -1.491  9.577  20.045 *
2017-06-24T12:04:08.000Z A 822 -3.020  0.476  3.844 -1.961  1.459  5.413  1.647  9.545  15.965 *
2017-06-24T12:04:09.000Z A 840 -2.432  0.513  3.609 -2.001  1.458  5.335  1.883  9.564  20.045 *
2017-06-24T12:04:10.000Z A 840 -3.177  0.563  3.609 -1.804  1.487  5.649  2.589  9.544  20.045 *
2017-06-24T12:04:11.000Z A 806 -2.746  0.589  4.511 -1.647  1.447  5.413  2.275  9.516  18.515 *
2017-06-24T12:04:12.000Z A 844 -2.667  0.513  4.354 -1.726  1.487  5.178  2.785  9.588  14.357 *
2017-06-24T12:04:13.000Z A 824 -2.354  0.620  4.158 -3.491  1.428  5.806  0.353  9.513  20.045 *
2017-06-24T12:04:14.000Z A 837 -2.667  0.631  4.080 -1.451  1.517  4.864 -1.177  9.401  20.045 *
2017-06-24T12:04:15.000Z A 841 -2.550  0.589  4.276 -1.726  1.576  4.746  2.236  9.551  15.142 *
2017-06-24T12:04:16.000Z A 822 -2.746  0.615  3.609 -2.079  1.545  8.198 -0.628  9.536  20.045 *
2017-06-24T12:04:17.000Z A 848 -2.589  0.598  3.766 -2.236  1.492  5.060  2.393  9.547  19.652 *
2017-06-24T12:04:18.000Z A 827 -1.961  0.652  4.001 -2.864  1.571  5.452  0.314  9.625  16.710 *
2017-06-24T12:04:19.000Z A 836 -3.766  0.571  5.178 -2.079  1.618  6.316  3.217  9.552  20.045 *
2017-06-24T12:04:20.000Z A 847 -2.864  0.715  4.080 -3.138  1.465  4.668  1.138  9.531  20.045 *
2017-06-24T12:04:21.000Z A 827 -1.804  0.641  3.687 -2.628  1.642  5.884  4.080  9.544  14.788 *
2017-06-24T12:04:22.000Z A 842 -2.981  0.589  3.491 -4.668  1.525  6.237  0.510  9.585  20.045 *
2017-06-24T12:04:23.000Z A 823 -2.275  0.630  3.373 -2.158  1.650  5.923  3.923  9.561  14.985 *
2017-06-24T12:04:24.000Z A 840 -2.314  0.583  4.080 -1.373  1.822  6.198  4.511  9.514  20.045 *
2017-06-24T12:04:25.000Z A 845 -3.530  0.698  4.315 -1.608  1.860  6.237  1.412  9.476  15.259 *
2017-06-24T12:04:26.000Z A 807 -5.217  0.727  4.550 -2.510  1.697  6.276  0.353  9.541  20.045 *
2017-06-24T12:04:27.000Z A 844 -3.962  0.682  5.296 -1.647  1.751  5.649  1.804  9.512  17.338 *
2017-06-24T12:04:28.000Z A 819 -4.237  0.630  5.649 -1.569  1.380  6.159 -0.510  9.584  17.613 *
2017-06-24T12:04:29.000Z A 842 -3.727  0.755  4.864 -1.961  1.242  4.354  0.628  9.583  15.259 *
2017-06-24T12:04:30.000Z A 847 -2.628  0.782  4.433 -3.648  1.339  8.748  0.784  9.485  20.045 *
2017-06-24T12:04:31.000Z A 823 -3.177  0.523  5.335 -1.844  1.361  4.707  4.864  9.587  18.790 *
2017-06-24T12:04:32.000Z A 843 -2.354  0.600  4.590 -3.609  1.523  6.080  4.040  9.581  20.045 *
2017-06-24T12:04:33.000Z A 825 -2.864  0.470  4.197 -2.550  1.617  5.884  2.785  9.601  19.535 *
2017-06-24T12:04:34.000Z A 840 -3.020  0.516  4.864 -3.727  1.605  5.413  3.020  9.492  20.045 *
2017-06-24T12:04:35.000Z A 847 -2.510  0.464  4.276 -0.745  1.628  6.394  4.315  9.533  17.260 *
2017-06-24T12:04:36.000Z A 825 -2.707  0.558  5.139 -1.059  1.592  4.864  2.118  9.570  20.045 *
2017-06-24T12:04:38.000Z A 834 -2.785  0.593  4.354 -1.687  1.600  7.885  0.471  9.521  20.045 *
2017-06-24T12:04:38.000Z A 837 -2.903  0.572  4.943 -0.588  1.614  4.629  4.080  9.511  13.219 *
2017-06-24T12:04:39.000Z A 825 -3.099  0.616  5.217 -1.726  1.544  4.943  1.922  9.457  16.985 *
2017-06-24T12:04:40.000Z A 846 -3.060  0.543  4.472 -1.726  1.575  6.904  3.727  9.633  20.045 *
2017-06-24T12:04:41.000Z A 827 -2.079  0.773  4.786 -3.138  1.549  5.296  3.217  9.593  20.045 *
2017-06-24T12:04:42.000Z A 845 -2.197  0.620  4.393 -0.706  1.564  3.883  4.237  9.450  15.377 *
2017-06-24T12:04:43.000Z A 815 -3.295  0.600  4.786 -2.471  1.596  5.923  0.039  9.589  20.045 *
2017-06-24T12:04:44.000Z A 841 -2.079  0.671  5.021 -1.451  1.546  5.296  2.471  9.468  20.045 *
2017-06-24T12:04:45.000Z A 846 -2.158  0.614  5.217 -0.824  1.580  4.119  4.315  9.498  13.376 *
2017-06-24T12:04:46.000Z A 829 -3.099  0.659  4.276 -1.530  1.553  7.924  1.020  9.551  20.045 *
2017-06-24T12:04:47.000Z A 844 -2.746  0.760  5.021 -0.941  1.563  3.923  3.727  9.440  15.338 *
2017-06-24T12:04:48.000Z A 820 -3.060  0.590  5.413 -4.040  1.474  6.825  0.588  9.507  20.045 *
2017-06-24T12:04:49.000Z A 839 -1.804  0.747  4.629 -1.726  1.491  6.668  0.745  9.557  20.045 *
2017-06-24T12:04:50.000Z A 846 -2.432  0.664  5.217 -0.863  1.522  5.139  3.687  9.542  14.278 *
2017-06-24T12:04:51.000Z A 824 -2.981  0.716  6.198 -1.883  1.496  4.746 -0.039  9.407  20.045 *
2017-06-24T12:04:52.000Z A 844 -2.001  0.591  5.060 -0.471  1.502  4.433  4.590  9.500  15.024 *
2017-06-24T12:04:53.000Z A 824 -3.766  0.580  4.237 -2.040  1.558  7.688  1.844  9.621  20.045 *
2017-06-24T12:04:54.000Z A 843 -3.217  0.561  4.158 -2.707  1.485  6.159  0.000  9.427  20.045 *
2017-06-24T12:04:55.000Z A 827 -3.177  0.674  4.746 -1.138  1.589  5.845  0.392  9.594  15.338 *
2017-06-24T12:04:56.000Z A 827 -3.883  0.602  4.158 -2.118  1.617  8.041  1.098  9.411  20.045 *
2017-06-24T12:04:57.000Z G  44.025138 -71.108953 517.716552 0.190 0.000 334 *
2017-06-24T12:04:57.000Z A 843 -3.570  0.655  4.982 -1.530  1.608  4.511  3.217  9.535  18.633 *
2017-06-24T12:04:58.000Z A 826 -2.864  0.759  5.452 -3.334  1.659  8.591  1.177  9.522  20.045 *
2017-06-24T12:04:59.000Z A 835 -2.550  0.868  5.217 -3.530  1.643  6.551  3.020  9.554  20.045 *
2017-06-24T12:05:00.000Z A 847 -3.217  0.612  4.864 -2.667  1.540  5.492  1.608  9.612  17.966 *
2017-06-24T12:05:01.000Z A 824 -2.432  0.720  5.178 -2.236  1.593  4.825  2.432  9.469  20.045 *
2017-06-24T12:05:02.000Z A 847 -2.628  0.729  4.393 -1.294  1.552  6.394 -0.981  9.553  20.045 *
2017-06-24T12:05:03.000Z A 824 -2.667  0.701  4.511 -1.098  1.600  5.570  3.766  9.569  16.240 *
2017-06-24T12:05:05.000Z A 834 -3.452  0.566  4.825 -2.314  1.659  7.296  0.902  9.549  20.045 *
2017-06-24T12:05:05.000Z A 852 -5.021  0.715  5.256 -1.569  1.684  6.512  0.706  9.449  20.045 *
2017-06-24T12:05:07.000Z A 827 -3.060  0.767  4.629 -3.177  1.757  5.531  2.197  9.463  17.260 *
2017-06-24T12:05:07.000Z A 836 -6.041  0.884  6.825 -2.942  1.864  9.846 -1.765  9.265  20.045 *
2017-06-24T12:05:08.000Z A 822 -4.825  0.674  5.962 -3.099  1.934  8.041  2.432  9.445  20.045 *
2017-06-24T12:05:09.000Z A 844 -5.060  0.631  4.080 -1.569  1.947  6.982  1.334  9.451  20.045 *
2017-06-24T12:05:10.000Z A 844 -2.393  0.670  4.001 -1.373  1.670  5.139  0.392  9.567  20.045 *
