
#v3
2017-07-16T12:15:35.000Z A 822 -2.903  0.320  2.197  0.000  1.312  2.158  6.629  9.542  12.906 *
2017-07-16T12:15:36.000Z A 837 -3.060  0.307  2.707 -0.157  1.324  2.158  6.943  9.530  13.259 *
2017-07-16T12:15:37.000Z A 835 -2.864  0.327  2.118  0.000  1.286  2.040  6.982  9.561  12.513 *
2017-07-16T12:15:38.000Z A 818 -2.981  0.313  2.118 -0.039  1.301  2.275  6.786  9.559  12.827 *
2017-07-16T12:15:39.000Z A 843 -2.903  0.314  2.197  0.000  1.281  2.118  6.904  9.556  12.631 *
2017-07-16T12:15:40.000Z A 803 -2.981  0.286  2.354 -0.157  1.291  2.079  6.472  9.541  12.906 *
2017-07-16T12:15:41.000Z A 844 -2.942  0.307  2.471  0.000  1.308  2.079  6.276  9.575  12.670 *
2017-07-16T12:15:42.000Z A 835 -3.020  0.280  2.236  0.000  1.303  2.393  6.668  9.542  12.749 *
2017-07-16T12:15:43.000Z A 817 -2.981  0.304  2.275  0.000  1.309  2.118  6.865  9.517  12.906 *
2017-07-16T12:15:44.000Z A 842 -2.942  0.334  2.393 -0.039  1.299  2.079  6.629  9.558  12.906 *
2017-07-16T12:15:45.000Z A 825 -3.256  0.309  2.275  0.000  1.280  2.432  6.355  9.582  12.984 *
2017-07-16T12:15:46.000Z A 837 -3.060  0.329  2.158  0.000  1.297  2.314  6.982  9.552  12.670 *
2017-07-16T12:15:47.000Z A 835 -2.864  0.326  2.040  0.000  1.283  2.275  6.786  9.569  13.219 *
2017-07-16T12:15:48.000Z A 819 -2.824  0.307  2.197 -0.157  1.291  2.158  6.551  9.555  12.592 *
2017-07-16T12:15:49.000Z A 843 -3.099  0.337  2.393 -0.157  1.306  2.354  6.904  9.560  13.337 *
2017-07-16T12:15:50.000Z A 823 -2.550  0.318  2.314 -0.039  1.301  2.118  6.747  9.546  12.945 *
2017-07-16T12:15:51.000Z A 839 -3.099  0.310  2.197  0.118  1.295  2.314  6.708  9.563  13.219 *
2017-07-16T12:15:52.000Z A 832 -2.864  0.306  2.236  0.157  1.294  2.236  6.747  9.543  12.513 *
2017-07-16T12:15:53.000Z A 831 -3.099  0.315  2.393 -0.039  1.302  2.432  6.668  9.559  13.023 *
